,findfirstfileexw ntclose findfirstfileexw,findresourcea loadresource sizeofresource,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,findwindowexa ntdelayexecution getforegroundwindow,findwindowexa ntdelayexecution socket,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname gethostbyname ntdelayexecution,gethostbyname ntdelayexecution getforegroundwindow,gethostbyname ntdelayexecution gethostbyname,gethostbyname ntdelayexecution socket,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemmetrics ldrloaddll ldrgetprocedureaddress,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getvolumenameforvolumemountpointw ntclose regopenkeyexw,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadresource sizeofresource findresourcea,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory getsystemmetrics getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory writeprocessmemory ntallocatevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose ntclose ntunmapviewofsection,ntclose ntdelayexecution ntcreatemutant,ntclose ntopenkey ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntunmapviewofsection ntclose,ntclose regopenkeyexw regopenkeyexw,ntcreatefile ntclose ntquerydirectoryfile,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatemutant ntclose ntdelayexecution,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution gethostbyname gethostbyname,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntunmapviewofsection ntclose ntclose,process32nextw process32nextw process32nextw,regclosekey regclosekey regclosekey,regclosekey regcreatekeyexa regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regclosekey,regclosekey regqueryvalueexw regqueryvalueexw,regcreatekeyexa regclosekey regcreatekeyexa,regenumkeyw regenumkeyw regenumkeyw,regenumvaluew regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regclosekey,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,sizeofresource findresourcea loadresource,socket gethostbyname ntdelayexecution,timegettime ntdelayexecution timegettime,writeprocessmemory ntallocatevirtualmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-143c25c7cc08038a40638df3cd01232232baed4a9469f356efc615b5041c794a.json,0.03562947510750065,0.003642138597536753,0.051989200111450806,0.34435369649914854,0.3267846303512328,0.3426419232548884,0.0036692081028788168,0.34435369649914854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06758596014488605,0.010295367156203024,0.01146013249803498,0.010605960604148968,0.01050136391046546,0.027183797828247955,0.02018698122903042,0.015596760033435244,0.03058177255677895,0.010397840022290161,0.006931893348193441,0.18168283106127378,0.0,0.02378582309971696,0.015290886278389475,0.024892443052945103,0.051989200111450806,0.0,0.15555408886085154,0.22537728929939918,0.08012704914580858,0.010295367156203024,0.0,0.0033979747285309944,0.044958387595615386,0.029337058609347426,0.08194811844457695,0.07059037157666856,0.015009839415367647,0.27576835092786584,0.010193924185592984,0.01739411458374965,0.020638529196130514,0.01590894090622345,0.01739411458374965,0.0137271562082707,0.27576835092786584,0.34435369649914854,0.0,0.2754068142427028,0.0,0.0,0.0,0.02800363709457456,0.0,0.0,0.021869229664782955,0.006795949457061989,0.06084551374328407,0.0,0.013591898914123978,0.0,0.060654066796692614,0.0018392559454737454,0.0,0.024022523364473723,0.010193924185592984,0.0318178818124469,0.0,0.0,0.0,0.0,0.0033979747285309944,0.008554671319565738,0.03150409173139638,0.03431789052067675,0.11068041379856716,0.022086835735451463,0.020387848371185967,0.024261626718677043,0.022086835735451463,0.0,0.006795949457061989,0.03397974728530994,0.0,0.028317201857159562,0.01868886100692047,0.0,0.1189291154985848,0.0,0.0,0.0,0.044958387595615386
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-14818f4633cc87ac1b11b53895daa6cbc595065596c7ea86f807fb1a1ad79b72.json,0.0,0.007641582862201448,0.10423076752504216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11877459555179222,0.016800578188956364,0.0,0.012362444728468907,0.014688630564878598,0.04277581111706836,0.03529530925952645,0.026663684715708454,0.04990511296991308,0.019391770702333423,0.014543828026750067,0.3506000719779628,0.0,0.03802294321517187,0.02138790555853418,0.03771943926151065,0.10423076752504216,0.0,0.3263685408315792,0.31524321682952783,0.16811482296843186,0.019200660787378702,0.0,0.0071293018528447265,0.06288489303056108,0.0,0.17066201725583233,0.18188442469230678,0.02099479533232522,0.4021408981328403,0.014258603705689453,0.0,0.02099479533232522,0.01730742261985647,0.0,0.02160074338580104,0.4021408981328403,0.0,0.0,0.4014411335029079,0.0,0.006853113409337561,0.0,0.05875452225951439,0.0,0.0,0.03294228864222469,0.014258603705689453,0.0,0.0,0.028517207411378906,0.0,0.08726296816050041,0.002572632595885622,0.0,0.014400495590534025,0.0071293018528447265,0.029669867348325378,0.0,0.0,0.0,0.13070730972174902,0.0071293018528447265,0.002991430629592715,0.029377261129757196,0.02880099118106805,0.0,0.009505735803792967,0.011882169754741208,0.007271914013375034,0.009505735803792967,0.0,0.009505735803792967,0.019011471607585935,0.0,0.0,0.009505735803792967,0.0,0.07129301852844726,0.0,0.0036581882255670513,0.0,0.06288489303056108
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-152a87566246d7b100a299d29e34ce080c52e714e0c2883b904d85c1144de18d.json,0.047504137375694616,0.0048559977871322196,0.0785584325783077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003911457180248664,0.0,0.0,0.0,0.0,0.1340114438100543,0.022877712635669463,0.0,0.014140736230903188,0.014001279343289964,0.05889596048247191,0.026914938449445473,0.03234758988518552,0.0634264189811236,0.01848433707724887,0.009242168538624435,0.26914938449445475,0.0,0.052100272734494385,0.02718275099191011,0.0580801303966148,0.0785584325783077,0.0,0.20739746471991344,0.6009829603123424,0.10683195131690884,0.01830217010853557,0.0,0.004530458498651685,0.10225435543193043,0.03911457180248664,0.10925995021047495,0.08420983185417788,0.01250771782743431,0.3676769749433745,0.013591375495955056,0.0,0.02501543565486862,0.018854314974537583,0.0,0.020589941372102516,0.3676769749433745,0.0,0.0,0.36719494459331964,0.0,0.003266211740827948,0.0,0.03733674491543991,0.0,0.0,0.029157849986899263,0.00906091699730337,0.08112422747836656,0.0,0.020387063243932586,0.0,0.027726505615873306,0.0024522468220267006,0.0,0.013726627581401677,0.004530458498651685,0.02592468308998918,0.0,0.0,0.0,0.0,0.004530458498651685,0.0,0.02800255868657993,0.027453255162803353,0.0,0.00906091699730337,0.004530458498651685,0.004621084269312218,0.00906091699730337,0.0,0.004530458498651685,0.0158566047452809,0.0,0.0,0.00906091699730337,0.0,0.004530458498651685,0.0,0.003487004115888583,0.0,0.10225435543193043
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-16274674297d97fdb7c53027a4e6facd681428961e31bc85dfff497056b071a4.json,0.03768042116693439,0.003851791694642217,0.05498186404433163,0.3381632353936559,0.3158667583347335,0.3151004205204937,0.0038804194069223456,0.3381632353936559,0.0,0.0,0.013007239143971094,0.0,0.0,0.0,0.0,0.0,0.0,0.07147642325763111,0.010888001278253085,0.018179721334033495,0.011216473474236398,0.011105855861746401,0.02874858380581493,0.02134900815978436,0.01649455921329949,0.0323421567815418,0.010996372808866325,0.007330915205910883,0.19214107343805922,0.0,0.026951797317951495,0.0161710783907709,0.02851910896485248,0.05498186404433163,0.0,0.16450827762213382,0.23835072384986078,0.08473941728212878,0.010888001278253085,0.0,0.0035935729757268662,0.04754633556845293,0.031025793135148822,0.08666531312944988,0.12966182525971146,0.017858085272144414,0.2606166623352501,0.0107807189271806,0.018395375215719222,0.021826548665954282,0.016824710211354593,0.018395375215719222,0.01451733503767078,0.2606166623352501,0.3381632353936559,0.0,0.26060114888935565,0.0,0.005181537474996974,0.0,0.029615615631323738,0.0,0.0,0.02312809217309972,0.0071871459514537325,0.06434797529427501,0.0,0.0215614378543612,0.0,0.06414550805172024,0.027231811254639773,0.0,0.025405336315923864,0.012577505415044031,0.033649420422709186,0.0,0.041317853760822976,0.0,0.09882585959492313,0.0035935729757268662,0.01130888180689449,0.033317567585239204,0.03629333759417695,0.1170515309102217,0.02335822434222463,0.025155010830088063,0.025658203220688094,0.02335822434222463,0.0,0.008983932439317164,0.03593572975726866,0.0,0.029947230180279734,0.019764651366497764,0.0,0.174288289322753,0.0,0.00553180379462029,0.0,0.04754633556845293
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-16648fd7040db9b96d76e5f70711e8c62721035832f7b87594d62b0dd9b865ea.json,0.0,0.01114860080130699,0.1379205960545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39512375599928984,0.0,0.0,0.0,0.0,0.10609276619581491,0.010504720002054276,0.0,0.021643258527652698,0.03214471689413794,0.010401214222584035,0.051493691842238815,0.021218553239162982,0.02080242844516807,0.021218553239162982,0.021218553239162982,0.4634432265801493,0.0,0.010401214222584035,0.02080242844516807,0.0,0.1379205960545594,0.0,0.4761516876083594,0.0,0.24526921762875378,0.02100944000410855,0.0,0.010401214222584035,0.0,0.0,0.2564178184300608,0.0,0.0,0.0,0.02080242844516807,0.0,0.0,0.043286517055305396,0.0,0.02100944000410855,0.0,0.0,0.0,0.0,0.0,0.2999481665953344,0.0,0.08571924505103451,0.0,0.0,0.04119495347379105,0.02080242844516807,0.0,0.0,0.010401214222584035,0.0,0.010609276619581491,0.011259939597787547,0.0,0.02100944000410855,0.010401214222584035,0.0649297755829581,0.0,0.0,0.0,0.0,0.010401214222584035,0.0,0.06428943378827588,0.06302832001232565,0.0,0.010401214222584035,0.010401214222584035,0.010609276619581491,0.010401214222584035,0.0,0.010401214222584035,0.031203642667752104,0.0,0.0,0.010401214222584035,0.0,0.010401214222584035,0.0,0.32022433769282715,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-16ce6a8444870c762676cc776860c1ff7daa2a2dc76abd29136a36d6538bba8a.json,0.014507952289751743,0.0014830410171999073,0.021169462433099376,0.14021724946931868,0.12877094339019066,0.0,0.13446570948185801,0.14021724946931868,0.0,0.0,0.1502438659743969,0.0,0.1767970353495228,0.0,0.0,0.0,0.0,0.027520301163029188,0.0041921665996203965,0.0,0.004318637026442953,0.004276046338899912,0.011068960200972875,0.008219929136234526,0.006350838729929814,0.013144390238655287,0.004233892486619875,0.002822594991079917,0.813772984487218,0.0594615873135105,0.05603661101742517,0.040816790741087475,0.026184522851828776,0.021169462433099376,0.0,0.06334000972116331,0.09177129190042194,0.032626902378397965,0.0041921665996203965,0.0,0.0013836200251216093,0.01830658858412549,0.011945745631724512,0.03410994339559787,0.04614114853493139,0.005347869405196568,0.11587373262772777,0.004150860075364828,0.0,0.005347869405196568,0.004318637026442953,0.0,0.005589555466160529,0.11587373262772777,0.1416480377292097,0.0,0.11568414637378995,0.0,0.23341828592063843,0.0,0.011402790237066432,0.0,0.0,0.008904923230920736,0.0027672400502432187,0.02477566138062937,0.0,0.006918100125608046,0.0,0.009879082468779709,0.023216703590974174,0.0,0.0041921665996203965,0.002075430037682414,0.008637274052885906,0.0,0.03671182943164346,0.0,0.038050552822775086,0.0013836200251216093,0.000870843332551928,0.008552092677799824,0.007685638765970728,0.0,0.002075430037682414,0.003459050062804023,0.0014112974955399584,0.002075430037682414,0.0,0.002075430037682414,0.005534480100486437,0.0,0.0,0.002075430037682414,0.0,0.020062490364263334,0.0,0.24706721934120024,0.0,0.01830658858412549
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-16dc33ad95a90a03f9489182cf6061392a79cbaf96cceb87bd3c6c664daff4a3.json,0.03915484305248044,0.0020012554876497656,0.032375528406356276,0.40159479562677497,0.227827816749805,0.1800866052193296,0.06048388320132663,0.40159479562677497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05522884257554894,0.009428370844469926,0.0,0.0038851234043656606,0.005770212085789283,0.026139317728748116,0.012940892700469043,0.013331099932029055,0.02800641185223012,0.007617771389730889,0.0038088856948654444,0.11277063638980166,0.0,0.024272223605266107,0.013069658864374058,0.027355432489256322,0.032375528406356276,0.0,0.08547271489604454,0.2476773054749188,0.044027620728294845,0.00754269667557594,0.0,0.0018670941234820082,0.04940680728210674,0.03223982172076958,0.046028876215944606,0.0,0.0,0.32884618155184975,0.007468376493928033,0.0,0.0,0.005827685106548491,0.0,0.009428370844469926,0.32884618155184975,0.3977333072072867,0.0,0.32814392168466555,0.0,0.0,0.0,0.015387232228771421,0.0,0.0,0.014789591657678906,0.0037341882469640163,0.06686588937607704,0.0,0.0018670941234820082,0.0,0.0019044428474327222,0.0020212416169781127,0.0,0.005657022506681955,0.0018670941234820082,0.011655370213096983,0.0,0.0,0.0,0.0,0.0018670941234820082,0.0,0.011540424171578566,0.01131404501336391,0.0,0.0037341882469640163,0.0018670941234820082,0.0019044428474327222,0.0037341882469640163,0.0,0.0018670941234820082,0.007468376493928033,0.0,0.0,0.0037341882469640163,0.0,0.0018670941234820082,0.0,0.0,0.0,0.04940680728210674
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-16dc7da8aef050616f3d99fd34b3f0410ce6a38f5a61c9ebc8e86e87195c4be3.json,0.0,0.011810061357041726,0.14610359908242096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11238738390955458,0.01112797829735372,0.0,0.01719553527837743,0.011350634505333301,0.01652749708403565,0.054548877567321685,0.022477476781910914,0.027545828473392747,0.022477476781910914,0.022477476781910914,0.49093989810589517,0.0,0.011018331389357098,0.022036662778714196,0.0,0.14610359908242096,0.0,0.5044023681657379,0.0,0.259821349854918,0.02225595659470744,0.0,0.011018331389357098,0.0,0.0,0.2657263805334389,0.0783070582509191,0.006083895481583414,0.0,0.022036662778714196,0.0,0.006083895481583414,0.01719553527837743,0.0,0.02225595659470744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09080507604266641,0.0,0.0,0.04909398981058952,0.022036662778714196,0.0,0.0,0.01652749708403565,0.0,0.011238738390955457,0.28030814158359,0.0,0.01669196744603058,0.005509165694678549,0.03439107055675486,0.0,0.44827198173826716,0.0,0.0,0.011018331389357098,0.0,0.034051903515999904,0.03338393489206116,0.0,0.011018331389357098,0.005509165694678549,0.011238738390955457,0.011018331389357098,0.0,0.011018331389357098,0.022036662778714196,0.0,0.0,0.011018331389357098,0.0,0.011018331389357098,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1966b6b19ef74c24f458b6477ccb7e8c8427df6d65ea4dc5e0bffb811fbba2d7.json,0.0,0.0029255113590221185,0.04175980441144882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532562187687134,0.0,0.0,0.0,0.0,0.054287745734883465,0.00826965057868621,0.00920523667648854,0.008519131655715578,0.008435115408861542,0.02183511340883223,0.013512492113341571,0.012527941323434646,0.024564502584936265,0.008351960882289764,0.005567973921526509,0.14323241640142068,0.0,0.02047041882078022,0.009552862116364103,0.021660822765135365,0.04175980441144882,0.0,0.12494726428382849,0.18103205088266905,0.06289849421897555,0.00826965057868621,0.0,0.0013646945880520145,0.036112374659010946,0.0,0.06582400557799767,0.08952790915847507,0.015070629017404125,0.22386463641715815,0.005458778352208058,0.013971648368710489,0.01808475482088495,0.012778697483573367,0.013971648368710489,0.00826965057868621,0.22386463641715815,0.0,0.0,0.22354637389936782,0.0,0.4486446478396581,0.0,0.02249364109029745,0.0,0.0,0.012161242902007416,0.005458778352208058,0.0,0.0,0.016376335056624176,0.0,0.04871977181335696,0.019205730977818844,0.0,0.01929585135026782,0.009552862116364103,0.025557394967146735,0.0,0.028967742029289617,0.0,0.07506017919199233,0.002729389176104029,0.008589317597295852,0.025305346226584625,0.027565501928954034,0.08890293411897243,0.01774102964467619,0.02047041882078022,0.01948790872534278,0.01774102964467619,0.0,0.006823472940260073,0.02729389176104029,0.0,0.022745508846058284,0.01501164046857216,0.0,0.1323753750410454,0.0,0.4747710264627277,0.0,0.036112374659010946
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1c7dfb9affef8bef118a41d36e3e8c413f3076918a8821efeb3721af52ee5c52.json,0.0,0.009693816278886784,0.119923292891671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28109776037941697,0.0,0.0,0.0,0.0,0.09224868683974692,0.009133955693267208,0.10675691107684561,0.028228534089083,0.027950142395633253,0.013565934624628434,0.04477426334807456,0.018449737367949384,0.022609891041047388,0.018449737367949384,0.018449737367949384,0.41192322280228594,0.0,0.009043956416418955,0.01808791283283791,0.0,0.119923292891671,0.0,0.4140184999732173,0.0,0.21326395813550927,0.018267911386534417,0.0,0.009043956416418955,0.0,0.0,0.21811086627495266,0.15821591450008315,0.029962332933988332,0.0,0.01808791283283791,0.0462956986927439,0.049937221556647225,0.03763804545211066,0.0462956986927439,0.022834889233168024,0.0,0.0,0.0,0.0,0.0,0.23472705003850372,0.0,0.07453371305502202,0.0,0.0,0.0402968370132671,0.01808791283283791,0.0,0.0,0.03165384745746634,0.0,0.1614352019695571,0.02447656609955901,0.0,0.05937071200623686,0.027131869249256868,0.084685602267249,0.0,0.03199531464019376,0.0,0.0,0.009043956416418955,0.02276887874454245,0.08385042718689976,0.08677257908603847,0.29458395618445404,0.054263738498513736,0.054263738498513736,0.06457408078782284,0.054263738498513736,0.0,0.01808791283283791,0.09043956416418955,0.0,0.07536828843391823,0.045219782082094775,0.0,0.31653847457466344,0.0,0.25059434431742283,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1cb523870e23e55d0d36af5a2e10472ac25390d3838c52c35b1106034132aad5.json,0.0,0.012149377462022394,0.15030131683049555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19572401715381943,0.0,0.0,0.0,0.0,0.11561639756191965,0.011447697402785471,0.0,0.0235861093286039,0.02335350153901201,0.01889150036339308,0.056116127059736454,0.02312327951238393,0.030226400581428933,0.02312327951238393,0.02312327951238393,0.5050451435376281,0.0,0.015113200290714467,0.0226698004360717,0.004613096864552551,0.15030131683049555,0.0,0.5188944052292858,0.0,0.26728630416449267,0.022895394805570943,0.0,0.01133490021803585,0.0,0.0,0.27133609665183345,0.28504751534739653,0.03755215510434791,0.0,0.0226698004360717,0.0,0.05006954013913054,0.0235861093286039,0.0,0.03052719307409459,0.0,0.0,0.0,0.0,0.0,0.15798891603636805,0.0,0.09341400615604804,0.0,0.0,0.05237505192242069,0.0226698004360717,0.0,0.0,0.06045280116285787,0.0,0.05780819878095982,0.004090236936789887,0.0,0.022895394805570943,0.01133490021803585,0.0471722186572078,0.0,0.0,0.0,0.20781197711144242,0.01133490021803585,0.004756085293552247,0.04670700307802402,0.045790789611141886,0.0,0.01133490021803585,0.01889150036339308,0.011561639756191965,0.01133490021803585,0.0,0.015113200290714467,0.030226400581428933,0.0,0.0,0.01133490021803585,0.0,0.1133490021803585,0.0,0.16866879559496725,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1d17564930dc9cfdb8bf4483ba9763d17dd3f549facfdbe21ad18447663adedd.json,0.0,0.013780898842796903,0.17048505157197075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311423473630544,0.012984991237935796,0.0,0.04013017799907906,0.03973441149642089,0.012857046691176438,0.06365187622798879,0.026228469472610885,0.025714093382352875,0.026228469472610885,0.026228469472610885,0.5728668860518992,0.0,0.012857046691176438,0.025714093382352875,0.0,0.17048505157197075,0.0,0.5885759439864929,0.0,0.3031797745415319,0.02596998247587159,0.0,0.012857046691176438,0.0,0.0,0.3169606733843288,0.0,0.0,0.0,0.025714093382352875,0.0,0.0,0.04013017799907906,0.0,0.02596998247587159,0.0,0.0,0.0,0.0,0.0,0.05561534692472045,0.0,0.10595843065712238,0.0,0.0,0.05092150098239104,0.025714093382352875,0.0,0.0,0.012857046691176438,0.0,0.013114234736305443,0.013918525861552247,0.0,0.038954973713807385,0.012857046691176438,0.08026035599815812,0.0,0.0,0.0,0.0,0.012857046691176438,0.0,0.07946882299284178,0.07790994742761477,0.0,0.012857046691176438,0.012857046691176438,0.013114234736305443,0.012857046691176438,0.0,0.012857046691176438,0.05142818676470575,0.0,0.0,0.012857046691176438,0.0,0.012857046691176438,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1d2b95795f54a30db2241b441843c8baa1319704e0bd48f022ac919e71899787.json,0.0,0.006698076888286867,0.09561076559319916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010790466588750092,0.0,0.0,0.0,0.0,0.12429399527115892,0.01893370034079141,0.5163561849364683,0.019504897383305676,0.019312538779207918,0.04061880678430801,0.030937398635767003,0.028683229677959752,0.04686785398189385,0.019122153118639833,0.012748102079093222,0.3279364255391302,0.0,0.037494283185515086,0.021871665191550465,0.03814871698793767,0.09561076559319916,0.0,0.28607182828848327,0.4144802214891042,0.14400865309816763,0.01893370034079141,0.0,0.006249047197585847,0.058362879647461716,0.0,0.1507067299864545,0.19814518583117824,0.027603853009044305,0.0,0.012498094395171694,0.03198865550158443,0.020702889756783225,0.029257346074958515,0.03198865550158443,0.01893370034079141,0.0,0.0,0.0,0.0,0.0,0.009010439597589221,0.0,0.05150010341122112,0.0,0.0,0.0278436587721903,0.012498094395171694,0.0,0.0,0.028120712389136313,0.0,0.1179199442316123,0.0811796305501639,0.0,0.044178634128513285,0.021871665191550465,0.05851469214991703,0.0,0.1271187384118614,0.0,0.17185332400986023,0.006249047197585847,0.01966559094264931,0.05793761633762376,0.0631123344693047,0.20354687274987165,0.04061880678430801,0.04686785398189385,0.044618357276826275,0.04061880678430801,0.0,0.015622617993964617,0.06249047197585847,0.0,0.0520767648514728,0.03436975958672216,0.0,0.3030787890829136,0.0,0.009619535552460727,0.0,0.058362879647461716
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1f987748aa836fcff784691f0f5195eaed0187c12906f016b7bbad1f9b10d20a.json,0.0,0.005418761943530953,0.07734936260500229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10055417138650298,0.015317413724574352,0.0,0.015779513644873323,0.013019912520555264,0.040443965875426285,0.025028437438886688,0.02320480878150069,0.045499461609854575,0.015469872521000459,0.01031324834733364,0.2602957493644215,0.0,0.03791621800821214,0.017694235070499,0.040121137011930166,0.07734936260500229,0.0,0.23143286679147543,0.3353155970005412,0.11921276275768097,0.015317413724574352,0.0,0.005055495734428286,0.0668889426422154,0.0,0.12192214372944646,0.1520086018720846,0.016748692648087305,0.4626643506786995,0.010110991468856571,0.0,0.016748692648087305,0.018409432585685545,0.0,0.015317413724574352,0.4626643506786995,0.0,0.0,0.46150717532823743,0.0,0.007289469500011765,0.0,0.041663720065776844,0.0,0.0,0.022525593694998017,0.010110991468856571,0.0,0.0,0.022749730804927287,0.0,0.04125299338933456,0.005472878011005237,0.0,0.015317413724574352,0.007583243601642429,0.03155902728974665,0.0,0.0044712780899611474,0.0,0.13060374616478795,0.005055495734428286,0.0031819030320008822,0.03124779004933263,0.030634827449148704,0.0,0.007583243601642429,0.012638739336070714,0.00515662417366682,0.007583243601642429,0.0,0.007583243601642429,0.020221982937713143,0.0,0.0,0.007583243601642429,0.0,0.07330468814921015,0.0,0.0038911148703944767,0.0,0.0668889426422154
