,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw getfileattributesw setfileattributesw,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getfileattributesw findresourceexw loadresource,getfileattributesw ntqueryvaluekey getfileattributesw,getfileattributesw setfileattributesw findfirstfileexw,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadresource ntqueryvaluekey getfileattributesw,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile ntreadfile,ntclose findfirstfileexw ntclose,ntclose ntclose ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntquerykey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntqueryvaluekey getfileattributesw findresourceexw,ntqueryvaluekey getfileattributesw ntqueryvaluekey,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntquerykey ntclose,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory ntreadfile,ntreadfile ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfileattributesw findfirstfileexw getfileattributesw,setfilepointer ntreadfile ntreadfile,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e061d0fcc668368a97f8264c5946f2175988ab4579cb63dfa7617c13376ecfeb.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034073640706201724,0.13872556544823345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161976014048072,0.0,0.07321594335967557,0.0,0.07223258524338044,0.3684051848344355,0.0,0.058116244675475305,0.0,0.0,0.03127946083472436,0.13872556544823345,0.0,0.6311428641689495,0.555563970985721,0.0,0.007638505344633954,0.0,0.0,0.028132594803564965,0.18363053951974873,0.0,0.0060748729587520615,0.0,0.0,0.0,0.0,0.0,0.0,0.04049886182677039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015246222725317551,0.0,0.08431953010693803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09313364919317192,0.01586511082565756,0.007833978068639308,0.0,0.0,0.007297983670070118,0.002856132385388072,0.032525638660386366,0.029273735426862096,0.0,0.013225399863327082,0.012679587835857613,0.008173012120610392,0.013145137963846787,0.020918840959907307,0.0,0.0,0.013543136926102718,0.0,0.07937925500196914,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e0a157c0fcbecefffac1c73b80559fd916571fa0902f0a893520179855677d7b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286070305012781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022105226132011862,0.004945477124753957,0.0029242174955127972,0.0,0.004342924251918194,0.9771262301453241,0.0464414065746476,0.05892603682960998,0.0,0.0,0.04497444036547739,0.0286070305012781,0.0,0.1568473561743283,0.0,0.0,0.0018982696889188,0.0,0.0,0.0,0.025669473629215966,0.0,0.0,0.007439901778032896,0.0,0.0,0.0,0.0,0.0,0.007548377435070673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037888881612561333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035738517448291186,0.013799415162409977,0.005840541744910677,0.0,0.0,0.0018136455453095406,0.0042587202260952325,0.01818686643408578,0.01884863239658446,0.042690046316381014,0.01183207294962177,0.011343763500188224,0.01421771188604818,0.011760266829614813,0.019494783303418653,0.0,0.010731579781964618,0.010096946389292488,0.0,0.06904378463486596,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e1222fffb21882094563e16fb6acbd214a3278807f8d111336edb7f8e3ef13ba.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05432756111054338,0.14118272817997163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18437008564871185,0.0,0.06670667337313645,0.0,0.0668722043592963,0.37735431819240506,0.0,0.05559688548715926,0.0,0.0,0.03206087727104709,0.14118272817997163,0.0,0.6708695600072494,0.4429000681903859,0.0,0.008119303901843454,0.0,0.0,0.04485506191038319,0.23422678999383684,0.0,0.009685875212193601,0.0,0.0,0.0,0.0,0.0,0.0,0.04663536010633584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016205881920211867,0.0,0.13444041580984378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441263247458703,0.025295588027656177,0.012490620709785065,0.0,0.0,0.007757348409740449,0.004553863440801344,0.051859401735722795,0.05091765260210553,0.0,0.012652074232070536,0.02021653890608994,0.008687454705690961,0.012575291713528506,0.03335333668656822,0.0,0.0,0.012956037283929904,0.0,0.1223447762863364,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e148b9e9bdd16bfcafc27161ff095ff5e5cd79508950bf6efd5edf0924519767.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13728365366181333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10608183216666262,0.02373308787701014,0.01403316789094409,0.0,0.020841467934016766,0.3674653993749255,0.0,0.008317146776639202,0.0,0.0,0.015987407670686956,0.13728365366181333,0.0,0.7527023163709892,0.0,0.0,0.009109697649974664,0.0,0.0,0.0,0.1272926864887795,0.0,0.0,0.03570370223948076,0.0,0.0,0.0,0.0,0.0,0.03622427128389264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818267750894286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17150728914483718,0.06622267668806896,0.028028456503720548,0.0,0.0,0.008703590779771479,0.020437377187251096,0.08242905928419197,0.09045360796241772,0.20486731515327952,0.0567815035833451,0.054438131895996056,0.06823006094045589,0.05643690974270186,0.08887672997597924,0.0,0.05150029402616697,0.048454721334589286,0.0,0.3313375366552038,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e227ed545df4922b4435de65ec8e4131000ea6b4ff1f1c5c0bf0344f3bc7ccfa.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012046145923967917,0.03547865464500698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060796944709644044,0.04221234720987734,0.024035356011479308,0.0,0.023889058998557453,0.9503812435254726,0.04404475105437626,0.07396557273760776,0.0,0.0,0.04897252453673291,0.03547865464500698,0.0,0.14875309052346022,0.1964100262222637,0.0,0.0009001537856966947,0.0,0.0,0.009945791972911308,0.051124026683917724,0.0,0.0021476661904630233,0.007055958160004475,0.0,0.0,0.0,0.0011704303483423563,0.0,0.010340540631202549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035933587749364176,0.0,0.02980971046406878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389419529170261,0.013087282456602565,0.006462323829298752,0.0,0.0,0.00172005054187236,0.005048680854096871,0.017248314890311398,0.01881676816250553,0.04048698351723128,0.013091711404848683,0.013447946461914991,0.013483992556885432,0.013012260829768932,0.018488735393445623,0.0,0.01017776580812778,0.01149105997237928,0.0,0.09073755618646236,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e34879634f076d8bb8271b0985d01074dd952621b9ea3b5f42aed74644730be4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14449562784352563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18869639101615326,0.0,0.05547097371195665,0.0,0.05703448572606536,0.37892209930051257,0.0,0.045521187913983484,0.0,0.0,0.025521374991202942,0.14449562784352563,0.0,0.6866117373138352,0.4532928655658946,0.0,0.008309826067773134,0.0,0.0,0.0,0.21350329643622984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03304362069599687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658615832833331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14750829688166303,0.025889157412144884,0.012783717278185967,0.0,0.0,0.00793937716968862,0.0046607213607139705,0.053076299842008005,0.05211245225181512,0.0,0.012948959361059229,0.02069092671402941,0.008891308719157368,0.01287037511518749,0.034135983822742556,0.0,0.0,0.013260055007005844,0.0,0.12521563714461303,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e348f17152f9158149c6ff8ac3947088017fdffe94047cc6f31531cc31108d5e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006854846688786628,0.025533262363089625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029228024823533396,0.0006672469959453735,0.009468895915124344,0.0,0.00984396285168586,0.06782627138575363,0.0,0.0074826722662414994,0.0,0.0,0.0058432407681005515,0.025533262363089625,0.0,0.12697168494273606,0.055883459589152036,0.0,0.0015366946995896702,0.0,0.0,0.005659642478447971,0.0350952000201155,0.0,0.0012221271904919071,0.023421915893421165,0.0,0.0,0.0,0.0,0.0,0.010410638240195325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035783948158244596,0.0,0.016963184437417265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02314494748752477,0.06489793781494904,0.008405436775306129,0.061450697018365044,0.11929554991521406,0.001468189432029015,0.05745893077152227,0.07306823076923229,0.07655978447279149,0.014399422160299265,0.004257042644439514,0.01326440234239889,0.005480751289581851,0.008991316224615863,0.016833592737998834,0.06608936029428734,0.00868747041868513,0.007628804879397281,0.06798298197544186,0.9613526246174079,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e485f9932829a2cdcf5cf32ac7a1496c7c65b0aa287a2139851a504295b332d8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011987880465666904,0.03530704954526452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05111450098588335,0.11202179257912724,0.02391910048524909,0.0,0.023773511089731157,0.9457843874800448,0.04383171299040667,0.07360781200473478,0.0,0.0,0.04873565154811894,0.03530704954526452,0.0,0.14803359342889186,0.19546001945121963,0.0,0.000895799872569953,0.0,0.0,0.009897685621624694,0.0500691797761489,0.0,0.0021372782410180526,0.007021829515163187,0.0,0.0,0.0,0.004659076586943863,0.0,0.01029052493798747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035759782204268574,0.0,0.029665525223995137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373025399173166,0.013023981172103632,0.006431066507498052,0.0,0.0,0.0017117309072144653,0.005024261118055469,0.017164887296262032,0.01872575418777434,0.04029115385812318,0.013028388698170325,0.013382900698003734,0.012460288697301706,0.012949322413983158,0.018399308065576225,0.0,0.01012853743309116,0.011435479384207676,0.0,0.0902986718055419,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e492c73d324ac461c0140ecf5ee30fe41e3bb8c1aadaad5db6ab76d4b024667f.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313545480501778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10150029336276864,0.02270808613237664,0.014918992553493106,0.0,0.021270774997827056,0.3515950382401402,0.0,0.010610586444168166,0.0,0.0,0.015296931958485381,0.1313545480501778,0.0,0.7201940649597894,0.0,0.0,0.005810840964523046,0.0,0.0,0.0,0.22525541304780064,0.0,0.0,0.034161704953877096,0.0,0.0,0.0,0.0,0.0,0.0359434872598939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017397390897046547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11565150499574935,0.06336260388627717,0.029797714750833818,0.0,0.0,0.008327693813473905,0.022813831806259895,0.08350840961250955,0.09110213915336118,0.1960193575449522,0.054329182986149624,0.060768188282837685,0.06528329177738532,0.053999471713239655,0.08951395532095864,0.0,0.04927606212261032,0.04636202382463757,0.0,0.3985488467780505,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e5b02f5d9a20b674785b158cffc500c1fdc6b08e9a6c0b7eb80df270036b5e41.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03874122445781447,0.11410176597053466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19552710852184502,0.13575777916613357,0.07729933939381359,0.0,0.0741795679671731,0.3097108524052843,0.0,0.06343421646867745,0.0,0.0,0.03048367144980062,0.11410176597053466,0.0,0.47840005468443764,0.631668000675816,0.0,0.005789911574762018,0.0,0.0,0.031986343322194064,0.16441834636986988,0.0,0.006907040514895303,0.02269244126437074,0.0,0.0,0.0,0.003764183592293164,0.0,0.03325588185109848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011556486177067147,0.0,0.09587005598306293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10900603694333486,0.042089590346507236,0.02078327288828656,0.0,0.0,0.005531799510155094,0.016236900948980924,0.055471753613334125,0.06051600599523217,0.13020889220178347,0.04210383414524568,0.04324951031359499,0.0433654370062394,0.04184831569296271,0.05946103030293354,0.0,0.03273238695101814,0.036956030290351535,0.0,0.291818151063488,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e6305ff8190995ed52cd9911a19070dcfe0f0b2e1006f8f57f961212b92307e0.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38840654619063186,0.2826077799088269,0.0,0.0,0.2704712494832945,0.08900395591617868,0.0,0.0,0.0,0.18784742464709858,0.0,0.0,0.0,0.022889878596464255,0.0,0.022021936207124837,0.0,0.029435444141001424,0.4896868416243192,0.007286348787648696,0.013867656753383844,0.0,0.0,0.016464446869111145,0.38737079540079017,0.25486713893618135,0.0,0.0010595290724731857,0.16167192782141396,0.003573911145241075,0.013213676672390672,0.003893282524232811,0.0,0.10873899608195499,0.0,0.0,0.0,0.0,0.0,0.001996537376194684,0.015102747922292752,0.0,0.05289830338293214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099681844985854,0.11158332952453243,0.037450440240298005,0.0,0.0,0.002965225733878242,0.001550508949092523,0.02143494516295783,0.03459065826939759,0.023534096686616518,0.01135168765214801,0.0,0.0,0.0,0.020624324788495876,0.07401420105124719,0.041754280171546435,0.04031906020178147,0.01878544214803773,0.0,0.05377975375961965,0.015033711788972393,0.01712039259363908,0.02894968079595626,0.07735941945771486,0.038983849796167286,0.10322615451060198,0.014339987564726727,0.1328477684874433,0.04129113038835907,0.008319079505570069,0.07071597615683528,0.08174182762873576,0.08182136530756848,0.09656410744211782,0.00890903580991408,0.0,0.0,0.0,0.028085084003862067,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e69edcf4f9e064992de03c68280bbc412c3e729f7b12705e012ff9179f35beaa.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11961215955104662,0.30047852277781695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10408328074283134,0.0,0.009179191343588902,0.0,0.016359056503933152,0.36838033567155454,0.0,0.008160454106526273,0.0,0.0,0.031372418951510966,0.30047852277781695,0.0,0.7385216196825972,0.0,0.0,0.008938073547739836,0.0,0.0,0.0987567030844607,0.016115423048617183,0.0,0.021325243165528154,0.0,0.0,0.0,0.0,0.0,0.0,0.06318545130241028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017840121057170127,0.0,0.2959954052278502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615779474018938,0.027846454444596477,0.009166802795794139,0.0,0.0,0.008539617614997807,0.0,0.05708902542130937,0.05605230809657908,0.0,0.009285292711857145,0.008902088839529667,0.009563518011007624,0.009228942413341731,0.03671676537435561,0.0,0.0,0.009508369644408605,0.0,0.009288435202455113,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e6ca189562d9e4c376181dbed4046976fc544252cf7aad706691edcdf2d02984.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293061706865219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688605261543812,0.029060161345600004,0.06109518213957055,0.0,0.061246788346832746,0.34561056091282727,0.0,0.05091997057371973,0.0,0.0,0.022838554494817434,0.1293061706865219,0.0,0.6144347467496761,0.405642478742117,0.0,0.007436292737233346,0.0,0.0,0.0,0.19776356620064195,0.0,0.0,0.02914511456442587,0.0,0.0,0.0,0.0,0.0,0.02957005773520161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014842612554060336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000227643711963,0.05405790934203055,0.02669306762969977,0.0,0.0,0.007104785624103096,0.02085391927717772,0.07124533651161835,0.07772393931373839,0.16723423611924865,0.05021361745554662,0.055547656519625586,0.055696547363886635,0.04990888260001045,0.07636897767446318,0.0,0.042039953151818646,0.04350922026272534,0.0,0.374797640572857,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e930aa45a4f0e905c2832bef000fcd89371a2e24a10edaa11a1fb5cc8ebb1c07.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408802576680241,0.13878413200069092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20170487908896417,0.0,0.07324685334640832,0.0,0.0722630800802847,0.3685607165240235,0.0,0.05814077993746122,0.0,0.0,0.031292666260688204,0.13878413200069092,0.0,0.6314093173028261,0.5557985165530436,0.0,0.007641730135410749,0.0,0.0,0.028144471699391656,0.18141171305953063,0.0,0.006077437622047263,0.0,0.0,0.0,0.0,0.0,0.0,0.04051595945912086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015252659308943182,0.0,0.08435512775735841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931729679498366,0.015871808688754475,0.007837285383235757,0.0,0.0,0.007301064700895733,0.0028573381748662682,0.02982775600956622,0.03194846627394105,0.0,0.013230983304795595,0.012684940848791662,0.008176462567120022,0.013150687520697629,0.020927672384688092,0.0,0.0,0.013548854508414662,0.0,0.07941276698865368,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e98d259829a4237087b0691279c6b9bb1319d623d875ba9fd114688699a0d65a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508798651381698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19703354664410516,0.0,0.07128842183531739,0.0,0.07146532231875437,0.3956639802433663,0.0,0.05545452086365901,0.0,0.0,0.026648983600965723,0.1508798651381698,0.0,0.7169482417861112,0.47332066336802436,0.0,0.008676978363559785,0.0,0.0,0.0,0.05084516514528192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03450358400939142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01731898306604293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009334887433984362,0.013516507859723078,0.0044495130352915,0.0,0.0,0.008290161955217645,0.0,0.02771068260579917,0.02720746601512304,0.0,0.013521082064794106,0.004321022412632663,0.009284152610493026,0.013439025738273607,0.017822105458829347,0.0,0.0,0.013845922821611512,0.0,0.009017105403368515,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-e9fa8090043230d54cd36e72c1ba7272352c13af3ea4a8d688d4bb91c00ebb98.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01239148711421299,0.03220214420139015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032348215356300426,0.043422498765446044,0.015215019165931548,0.0,0.01610015124704153,0.9662591975433117,0.04530743431001426,0.06847742859272889,0.0,0.0,0.0479389066121504,0.03220214420139015,0.0,0.15301757226378135,0.10102037300548221,0.0,0.001851919129433309,0.0,0.0,0.010230919818741331,0.05425917296693197,0.0,0.002209235891107933,0.007258239703385675,0.0,0.0,0.0,0.0,0.0,0.010636985206247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036963738640899586,0.0,0.030664300883070744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03486588049444835,0.013462471145928013,0.006647586951383198,0.0,0.0,0.0017693612762069001,0.0051934173919344455,0.016757082131042184,0.01935621083195518,0.04164767202005392,0.012505096559521726,0.013833474735175356,0.013870554206415631,0.012429206014553416,0.019018773957414435,0.0,0.010469543923750732,0.010835447199090005,0.0,0.09333883761299852,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-ead4587bcb4232ad7f94eaeb939bfb388aec0bb16fdf03f66315d35e6915887e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14400702439987312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18805832529865535,0.0,0.06804111001335912,0.0,0.068209952371558,0.37764079656936866,0.0,0.05670907587718712,0.0,0.0,0.025435075966841098,0.14400702439987312,0.0,0.6842900002183222,0.4517600824747796,0.0,0.008281726881012521,0.0,0.0,0.0,0.2202473598286697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03293188564142279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016530073212145814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700950627533588,0.021501345627681065,0.012740489892153461,0.0,0.0,0.007912530634028962,0.0046449614063074915,0.052896825464366484,0.04760821731229219,0.0,0.012905173218668946,0.020620961565632093,0.00886124328310513,0.01282685470078997,0.03402055500667956,0.0,0.0,0.013215216913036242,0.0,0.12479222785243534,0.0,0.0,0.0,0.0,0.0,0.0
