,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Packed.Generic.493-5dbaf2120433a98f462bfb6e8d7ddaa6519aebc39c7ab6eff2d73ac8954ca16c,T1B,834,5A8,28F,B97,D62,CB6,121,FB8,A32,82B,2EA,75D,904,161,54D,17D,474,A0C,C3A,77F,9C6,4F8,FD8,2.0
Packed.Generic.493-5e7e1ca8f3abc55fa590dcecbda896a1e04c8f2fcc5a06fc685677f133f3678f,T14,083,A0C,75F,2C6,69B,497,2B1,0CF,170,E16,AD3,323,289,0C6,86B,1F6,9BD,46A,D0C,6EE,783,5E4,7D2,2.0
Packed.Generic.493-5efcc3c0c6e3a395f8e4366b279143a2e001fcdecf33a8de61139899633def33,T17,594,798,28F,7D7,D16,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-5f32c13db984afbe7d236d5d18384800d274ea3f349dbd3cf7754c2010997712,T1E,522,30C,8C7,3C7,395,0E4,A65,4A9,0A0,9E9,393,B93,6CC,42B,F90,231,59F,D07,49E,BF1,784,5EB,3AB,2.0
Packed.Generic.493-5f404690f38c5ed079692d8e01e0fdb262e2172639a1ef87afa219fd44b4b6ff,T18,8C4,6A4,28F,797,D62,CB6,521,FB8,631,82B,2EB,75E,904,162,55C,17D,078,908,C3A,7BF,AC6,4F8,FD8,2.0
Packed.Generic.493-5f51de6d66ff50454f41d0b1037245bb781f21269da1f1e493ce301a9a796842,T19,354,8DC,2CF,78B,C22,CB2,460,FB9,832,42B,9E6,74E,A04,151,59E,13D,478,84D,E79,6BF,583,5E8,FE5,2.0
Packed.Generic.493-5f697850babc61db3554d9150c14cf183da6d3215445a9974bda0b3fd1377059,T16,8E4,7B8,28F,7D7,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,54D,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-5f7bfa1eeb0ebb08e89ff481ca5cf9307439fb9666593d565d6b104fe021d956,T16,154,8A8,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-62c4b3af788dc2d6ab32850a170767a1664f4fca1f1a6180c927068d8811e8c8,T12,C14,E68,3CB,7D6,962,896,130,EBC,932,83B,2EB,79D,904,261,54D,179,0B4,E4C,93A,76F,9C2,4FC,FD9,2.0
Packed.Generic.493-62d58957b8a7b585303d69b4169b7131bf8356d82ac09a0509d4c330b1d85c47,T1C,F84,798,28F,797,D52,CB6,530,FB8,932,82B,2DA,79D,904,261,48D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b,T16,C34,5B8,28F,B97,D62,CB6,120,FB8,932,82B,2EA,75D,904,161,54D,17D,4B4,A4C,C3A,77F,9C6,4F8,FD8,2.0
Packed.Generic.493-63f287ace70e6906433bd7b6ca16ff37d8045f63593841c61d33ae6adc6cdb8b,T1A,8F3,E68,3C7,AD6,563,48A,130,DBC,A32,83E,2EB,A9D,D04,261,54D,275,4B4,E4C,87E,79F,9C7,4FC,AD8,2.0
Packed.Generic.493-64ab2ab1d600ed9de01935b3a91e6d8c9609768c98c85a8a6e28dc5e8168d956,T1A,C94,7A8,28F,797,D52,CB6,520,FB8,932,83B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-65fa5a47503e317a9449dd2ed71e1f2a8f2d29a8c54e1ebd6a120e5acfd8874e,T1E,CE4,698,28F,797,D52,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-6aa15158821ba298941a916043008720e70b1caa796fcbcd091ab476481be71d,T16,935,BEC,2CF,787,D22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,078,948,E79,7BF,583,5E8,FE5,2.0
Packed.Generic.493-6b93b3fd21b1e4357503cec2271d658534840e056005682ffd1229895a5d12ff,T1A,374,798,28F,797,D62,CB6,520,FB8,932,83B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-6d02a459e5d3d27b1fb4a9c67e0c4649f32b49ac1b3244580d2d701622a893c6,T14,5C4,808,38F,B87,D22,C72,461,FB9,932,82B,AEA,70E,604,051,55E,17D,438,948,E79,7BF,583,5F8,FE4,2.0
Packed.Generic.493-6f6eec292b63ae8a41515c67959dc12388c3e2b65bb678438fd7c856e50fede0,T16,944,7A8,28F,797,D52,CB6,520,FB8,932,82B,2EB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-73cdaf9d721e438398a5f3daa944fae7bf7415b16516e13e87eb78bc087e5c4e,T1E,754,688,28F,797,D52,CBA,520,FB8,932,83B,2DA,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-73e941870b2047b13950b3cd20cbd6b4bb0ef9aeff648635b89ed31b2267e628,T14,984,9EC,3CF,78B,D22,CB2,460,FB9,831,42B,9EA,74E,A04,051,59E,13D,478,849,E79,6BF,583,5E8,FE5,2.0
Packed.Generic.493-77a211120819b04e082589bb1b0d20f969bfa9bbb5b9d1d6c82808bc8b69f40d,T1C,153,35C,79B,5C3,296,187,3B1,0DF,170,E16,AD3,363,689,086,86A,1FA,DAE,46B,D0C,7EE,743,1E4,7D2,2.0
Packed.Generic.493-77cca64dc472e64e9eee5cbf83d8c39dc1e364595a33797e71e0baeb48e02d3f,T15,064,798,28F,797,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,9C2,4F8,FD9,2.0
Packed.Generic.493-77f1fd82f978b6eb165edff0fc7b78231c6b95d3beebc40c1f59c3a43f914eca,T1B,2E2,D64,285,EF5,2A3,499,225,CED,BB1,E54,3BF,35D,B04,173,4A4,076,8A5,F09,03E,74B,FCD,E36,2AA,2.0
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523,T19,A74,8D8,28F,B87,D22,C72,560,FB9,932,82B,AFA,70E,604,051,55E,17D,438,948,E79,7BF,583,5F8,FE4,2.0
Packed.Generic.493-7b31010e1d33cec7059470b4721d1bbbf6ce8a73dd01bb723f9180e826b73873,T14,8C4,A1E,3DA,1CD,22B,C8E,230,E69,CB6,E3A,44A,BDD,D00,350,4DA,1A1,0F4,54E,58F,36E,FC6,57D,969,2.0
Packed.Generic.493-7c11b4bf266ab735d62ec3f1c78cfeed4991051d3edbafdfdad6a1bc3d587a03,T11,CF3,078,3C7,AD6,563,48A,131,DBC,A32,83E,2EB,69D,904,262,54D,275,4B4,E4C,83E,79F,9C7,4FC,ADC,2.0
Packed.Generic.493-7ccf195df618283a899565643fc3a08ffe13442f0398ad4f6e6b515c1bb6ce1d,T12,BE4,CF8,3CF,78B,D22,CB2,460,FB9,932,42B,AEA,74E,504,051,59E,13D,078,948,E79,7BF,583,5E8,FE5,2.0
Packed.Generic.493-7dd2b329c68904eab12a25be16e0cf679ef9c6a3dbf1730a6e92bed72382af92,T1F,694,7A8,28F,797,D52,CB6,520,FB8,932,83B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-7df2e9d0948595f79fe182f5862b9331cb407a461f7ec7991d903947adb98abb,T13,3E4,698,28F,7D7,D56,CB6,520,FB8,A32,82B,2EA,75D,904,261,45C,17D,0B4,A08,D3A,77F,9C2,4F8,FD9,2.0
Packed.Generic.493-7e9b5663abacc7c59f2cfc4230ae0f19b36aca106d2e0acd60fa0f5c8076f985,T1E,CD4,3D9,38F,78B,D16,C7A,120,F79,872,92B,8DA,74D,900,240,49E,17D,4F4,04A,EBD,2BD,AC3,5E9,FE5,2.0
Packed.Generic.493-7ef9d9a8240d74a37818cfa08d6d1a8b974b0b4135a2e2f44f731ddbfc2bef2f,T1F,0E4,7A8,28F,7D7,D66,CB6,520,FB8,932,82B,2EA,75D,904,261,54C,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-7fc989e415ae21e1a85307afbd7ac80d195ff3ea802a56f4aa13d924720c4e01,T18,9B4,688,28F,797,D16,CBA,420,FB8,936,83B,6DA,79D,904,261,48D,13D,0B4,A4C,D39,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-7fd8cd9a4f8933c2ef2a24b53f2226587364bafce1c6d491c3897266f0a84fb7,T14,EF4,898,28F,797,D56,CB6,520,FB8,932,83B,2DA,79D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-82f01ed429f39c77d7e5a9f9e55c85c690c32e6ca2cc40b207c61e15d12ca55d,T14,FF4,698,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-85bb1996ee3a4e1d9f8597bf78b4dcddd30336c999765daea2f51ad3a667343f,T19,694,5DC,28F,B97,D22,C76,460,FB9,932,92B,AFA,70E,A04,051,55E,13D,438,948,E78,3BF,547,5E8,FE4,2.0
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,T11,A54,798,28F,797,D52,CB6,530,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,T13,874,B6D,3DA,4CD,127,C8B,570,D59,C72,93F,8AA,B9A,E00,340,49F,1B2,4F4,08E,69E,39E,EC3,56D,6B5,2.0
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,T13,794,798,28F,797,D52,CB6,520,FB8,932,83B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-8a5d490786e837ee4de0cf50fc9ba02df877c9f8eabdae38c1f72c38dab37c7e,T13,DA3,B3C,71F,2C6,69B,497,272,0DF,170,D16,AD3,323,299,0C6,86E,1F6,9BD,46A,C0D,6EE,B83,1E4,7D2,2.0
Packed.Generic.493-8a9845aa491f3a87a85c9e9b967c46102df9af5e5a320c6d1b946942a9c5c7f2,T16,464,7B8,28F,797,D52,CB6,520,FB8,932,82B,2DB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-8ac49377dc8eddcc0cb6f1bfcc8a1e41c4219c5b3788d1e883b89cb9d7eddb90,T1F,143,E3C,79B,5D3,256,143,3B1,0DF,270,A16,AD3,363,689,086,86A,5FA,EBE,46B,D4C,7DE,303,2D4,7E2,2.0
Packed.Generic.493-8ae7824703c8d5ff5784899f3fd20fc0da45dd1c277971fa201143c48051f472,T1E,4C4,7B8,28F,797,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,54D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-8b849a098aeb43cd8d81b1be2bbdf2cc18f1b14f1411578f93a69af6ea85d427,T10,264,AE8,2CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,94C,E79,3BF,583,5E8,FE4,2.0
Packed.Generic.493-8c768ce4038c8a233dd75b364788d6f9f16b66e77bbfd9edc618890c1c15dd92,T1E,CC4,BE8,3CF,78B,D22,CB2,460,FB9,932,42B,AEA,74E,904,051,59D,13D,078,948,E79,7BF,583,5E8,FE5,2.0
Packed.Generic.493-8c859108df4b1966c2f01ed12353053c9a7c60a0bfc23d254ed5c8adf600203f,T1D,4D4,CD8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-8d22ced3220d4c1774210f67d29ee6928d4406e29a978331521910e3325b4515,T1B,7A4,8A8,28F,797,D52,CB6,521,FB8,932,82B,2DA,75E,904,261,44D,17D,0B4,A0C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-8d3be257e2082df0372de4536f1189df31545c082626ffa994d16e2009563066,T15,404,19C,3CB,98A,573,C43,560,C9D,932,42F,AFB,A0E,A04,051,69E,276,43C,D4C,A7D,7DB,587,9F8,AE4,2.0
Packed.Generic.493-8d8f83d009ad9ded212b428e6c8f5270865ba6b63e551d96f2e07bbb47c528d6,T1D,C84,BE8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-8db2a11aac29b0a97df21541c3cb0f594c7239fc89a87e7425dfc2ddb3daa744,T1B,A44,E98,3C6,9D1,593,44B,131,CAD,D76,83F,2A7,A5E,E04,3A2,5CD,232,8B8,D4D,46F,78F,AC3,57C,6A8,2.0
Packed.Generic.493-9c827c35989eb4719bce8ce72effca80da7c8342fc65824e1e6bedde673e2586,T15,D24,6FC,3CF,B87,862,C62,560,EBD,932,52F,AFA,70E,A04,051,55E,179,438,948,E7D,3AF,583,5E8,FE4,2.0
Packed.Generic.493-9ddd96533d6e8f841946116877df8c4da23ab3bef34ebfd9ef48140f8148ee4e,T12,984,ADC,2CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE4,2.0
Packed.Generic.493-9e7e6909bbfb20d3a427427c278567fe0a1e5e906117d72b59865ee1c9fac9c0,T18,2F3,F89,3C6,AD6,563,48A,130,DBC,972,83E,2AB,69D,D04,261,58D,275,0B4,E0C,87E,75F,EC7,8FC,ADC,2.0
Packed.Generic.493-9e99378b29ddcf493821fcc2feab6dfdcc24b48a32d8efeefc676a32932d6193,T1D,594,8A8,28F,797,D56,CB6,520,FB8,932,82B,2EA,75D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-9ec1ee933721ad0974143e69e0bd2bff55fe91eb19e536fd1daba2e3984dd5a6,T18,3A4,6B8,28F,7D7,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,54D,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-9f6ca16bb60cfc318d85c4fbfa89d547620e2be02a6bad75ac6caf50395c0af7,T12,E54,8E8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E79,3BF,583,5E8,FE5,2.0
Ransom.Cerber-0076b241a5510b85bd726c9be4c40c109063e704ca89b3299defa3e974023b1b,T14,E94,7D4,28F,797,D62,CBA,521,FB8,532,82B,2EB,75E,904,162,54D,17D,074,A08,C3A,77F,AC6,4F8,FD8,3.0
Ransom.Cerber-01325cf380fac0a30f87a94035a9c4837397c51242029413c5b76951e21aa6f8,T10,BB4,158,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,151,58D,23D,078,94C,D7A,2BF,983,5E8,FE8,3.0
Ransom.Cerber-01cfd614eb9bcd2cfb04f1c3ed7e6dfef5e96272b5e605b08a79836a191bdf7c,T1E,D14,8D8,3C6,9D5,253,44B,131,CBC,A73,C3A,27F,AAE,D04,2A1,59D,262,0B4,E4C,8AE,78F,DD7,5BC,59C,3.0
Ransom.Cerber-020b68cdb75d06999cb4fb11e6db4cf7c206922133eb96d74ceffdec2e39a9dd,T1A,BF3,2B8,2C5,9D5,653,44B,131,8BD,673,C3A,2BF,AAE,D04,3A1,48D,222,0F4,E4D,8AE,79F,DE7,5BC,19C,3.0
Ransom.Cerber-042815f730d78828bda1f32c7b0fb82b85f070770ebb0fbc784dd76cbae7ffdb,T1C,705,9B8,28F,7D7,D66,CB6,520,FB8,932,82B,2DA,75D,904,261,54C,17D,0B4,A0C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-04800bd6b0c7f2e6bc11515b67d6eb9b0e56e8e841e12e3a03c250f412de01e5,T18,294,898,28F,797,D56,CB6,520,FB8,932,82B,2EA,75D,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4F8,FD9,3.0
Ransom.Cerber-05171f2c1df973253c156402a2709adc869587aa5cdf2fb6793a47666585ed8f,T1E,4B4,6A8,28F,797,D52,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,3.0
Ransom.Cerber-05f5015a014190ce42016124aff385b65ba506a5384d7767da4ec78b4628a862,T18,D34,CAC,3C6,9D6,523,847,470,DAD,932,83F,9FF,A5E,D04,291,58D,231,4B8,D4C,A6E,78F,9C3,5BC,AA8,3.0
Ransom.Cerber-08c368769ff51415ef8c727a432d864a79ac9bbffb3ff2bff49939a468f7304e,T13,224,CA8,7C5,9D1,593,44B,131,8AD,976,83F,2AB,A4E,D04,3B2,5CD,233,4B9,E4E,46F,78F,AC3,57C,2A8,3.0
Ransom.Cerber-0933ecf8a158cb9e9f1df73db1646705b11aa4e85e428471421028adb464ed9e,T16,B24,A5C,3C6,9C6,663,843,470,CAD,933,83F,5FB,A5E,E04,191,58E,275,478,D4C,9AE,38F,9D3,5B8,AE8,3.0
Ransom.Cerber-0938a6f02d0f429b52aea0d10cfe25341611db14ca200a907747b2fea7c18ba4,T12,3C4,7B8,28F,7D7,D52,CB6,520,FB8,932,82B,2DB,75E,904,162,54D,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-0a387c6d020486b21eb82e1715a98e141993aa574c3aaef586c32918db1190fb,T15,834,808,2C6,AC5,653,44B,131,DBC,972,83B,2AB,BAD,D04,2A1,58D,276,0B4,D4C,8AE,79F,DD3,4FC,6DC,3.0
Ransom.Cerber-0ba2f83c6871f0af2ef7b950a346763412786bc776ccd5a5e7cb0e6620cfad0b,T10,905,064,28F,7D7,D12,CB6,420,FB8,936,83B,6EA,79D,904,291,48C,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-0c4f325444da21586451466de73396c57531fd4ce6699cbe1c9f70d5169ef628,T12,384,058,28F,BC7,D12,C72,460,FB9,932,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,6BF,983,5E8,FD8,3.0
Ransom.Cerber-0ca1888e2e4e06eb8beb33fedebcf1b6ec214069b220eed839e3b6b792740f68,T11,C14,74C,3C6,DC5,263,847,471,CAD,533,83F,6BB,A5E,E04,291,59E,232,4B8,D4C,9AE,38F,9D3,5BC,5A8,3.0
Ransom.Cerber-0cfb5e263ca7a4f5b38cd79c111eeeb7cb6e2e3150fc07996fd7b74a739452e8,T19,964,5A8,28F,B97,D62,CB6,121,FB8,A32,82B,2EB,75D,904,161,54D,17D,474,A08,C3A,77F,9C6,4F8,FD8,3.0
Ransom.Cerber-0d235958f114d06e11a794168b11861c398b41017da01417a3bfb681c039a60b,T1F,484,D34,28F,BD7,D52,C76,021,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-0d3b4ec3b6e427ae837a71989120906552fbe605e984090910008e451b1f8c85,T10,405,378,28F,BC7,D12,C76,420,FB9,932,83B,5EA,B5E,904,251,58D,13D,0B8,94C,D79,67F,983,5E8,FE8,3.0
Ransom.Cerber-0d6b4eaf82976a44e7ce1187f23f225271ac90fe5efe847151ba71a3aa6bf027,T1B,F15,CE8,3CF,797,C22,CB2,460,FB9,932,82B,AEA,74E,904,051,59D,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-0ebc970ae1e63f2d14bae3c9a83ed525e3367edadc94810233e27e823b2ff724,T19,A15,7C8,28F,7D7,D52,CB6,521,FB8,932,82B,2DB,75E,904,162,54C,17D,0B4,A08,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-0f558ba4697d61c46936054466d2cdbc5fbfbca7e3a8f0597ed410324e2e49ed,T12,124,C8C,3C6,9C5,223,847,471,CAD,933,83F,AFB,A5E,E04,191,59E,272,478,D4C,9AE,38F,9D3,5BC,5A8,3.0
Ransom.Cerber-0f6c43dd0064f051f30b2b75ed021dbcede2cde2d3b7d9c02c5ee39fe0f3f366,T10,E04,60C,2C5,DD5,213,847,470,C6D,533,83F,AFB,A5E,E04,2A1,58E,232,4B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-0f70bc3efdd6ed3ca8128efbeff47af71cfc8ca8664dd02a4d076862fb5b684e,T11,6E4,8A8,28F,797,D56,CB6,520,FB8,932,83B,2DA,79D,904,261,44D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-0fa8ea0abd202be397b840dbf6c2bc1cb741b7652ef0ef3fc14d32e583d7c3b0,T12,D04,5FC,2C6,DD5,213,847,471,C6D,532,83F,6FF,A5E,E04,2A1,58E,232,0B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-0ff42f0e77f3f6ac4c15d31a92745187eb33f2e60917f501832d89aaa4804868,T10,7C3,B7C,3CA,D5A,563,C46,5A0,84E,632,91F,FFF,90F,A44,065,64E,232,47C,E8D,A7C,3CB,547,AB8,6E4,3.0
Ransom.Cerber-10629ac826eedf7cfb85c799526df0028ea265f8cc2a18426ed04d5b057f2bc5,T14,474,C34,28F,BD7,E52,C76,121,F78,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-1073b1d899a1be5fae64af467b71d9fc408edaf226a4ff9eed5c16c0e7a01d19,T14,DD4,7B8,28F,797,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-11a8f3d2c6663aa4826a5e5d595487559a9cadfe80f563d6c26cc09d87b518cf,T1C,B34,A5C,3C6,9C6,523,847,470,CAD,932,83F,5FB,A5E,E04,291,59E,236,478,D4C,9AE,39F,9C3,5BC,6E8,3.0
Ransom.Cerber-11cc6abb39b931da07ec61731884368ed0659e6107003699bb0abbb306b39d2c,T11,454,6D8,2CF,BC7,912,C66,460,EB9,532,83B,5FA,B5E,904,191,58D,239,478,94C,D7E,3AF,883,5F8,FD8,3.0
Ransom.Cerber-1227d3bf60ae26e556592fa32fc6be735bee8cdb03f97c5c7e790fa0d4481333,T12,6B4,D34,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-12995d500c8d6e15306a1f62079d5e09b47fdd384a069456744a8cb005fb06d4,T1F,DB4,7B8,28F,797,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-12a304093fdae55a95a400c7acc7a9f1e8be024737be085e60f1c4af16b896d1,T12,374,28C,3CA,5D5,5A3,847,471,C99,D32,83F,9EB,A4B,E04,392,5CE,232,4B8,98D,66E,78F,6C3,17C,6B4,3.0
Ransom.Cerber-13a8005fcdc0eebd614b1822de6303391bc387d988ea878a2c169b164a7d0661,T13,8C4,8B8,28F,797,D52,CBA,530,FB8,932,82B,2DA,75D,904,261,44D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-13fbef0b91ed9778afe7bd4af7343e8fa3b637a121f2e48d73c41891ec44ce0e,T1B,B84,168,28F,BC7,D12,C66,460,FB9,532,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,2BF,983,5F8,FE8,3.0
Ransom.Cerber-16167df33f43404ad966bcee75246535f74d4d0f0e9b306915454d9256d6c1b4,T17,3E4,BEC,2CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,3.0
Ransom.Cerber-163ea25a2e841d390e71d3f55261f0636551b195cc4999162c3a15e9d2373178,T1E,704,FAC,3CA,9C6,472,C43,5A0,CDD,932,82F,AFB,A0E,A04,055,69E,275,43C,D8C,A7D,7DB,587,5F8,AE4,3.0
Ransom.Cerber-16abdeb62470eac8521911447a8e1c276d1161b456525729584770b0875060e9,T13,634,B7C,3CA,9C6,523,847,470,CAD,932,83F,5FB,A5E,E04,191,59E,235,4B8,D4C,9AE,39F,9C3,5BC,6E8,3.0
Ransom.Cerber-16d611729f203122c195c7408554fc0baff9ab3dc88ccbfff4923a85130f758b,T1A,974,9D8,2CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,94C,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-172c7884b0462facf2eee5b242bb97f27ec361d76bf22d6669d46eb673fad237,T15,FC4,C34,28F,7C7,E52,C76,531,FB8,572,83B,2EA,B9D,904,291,58D,27D,0B4,90C,C7A,67E,9D2,0E8,FD8,3.0
Ransom.Cerber-173be42221b44c1801a20e244793ec5c8b37450e54593b27e796f39b06db85df,T1A,114,73C,2C6,DC6,613,847,470,C6D,533,83F,6FB,A5E,E04,291,58E,232,4B8,D4D,9AE,39F,9D3,5B8,6E8,3.0
Ransom.Cerber-194e955b852918d2f12fede9640a696dba2cccebca2d2c5a2a7bbcf6418d3e10,T14,E93,D18,2C6,9C5,213,40B,532,C78,4B3,C3B,6BB,BA9,D11,3A1,4DE,271,5F5,D4D,9CE,68F,AE3,2BD,258,3.0
Ransom.Cerber-1a450e2ad7d63f1bc756407aff1b2ea6d9306c40c36ace1dcf0b1da5a0243696,T1B,6C4,8B8,28F,797,D16,CBA,530,FB8,932,42B,6DA,79D,904,261,44D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-1a928db4407f9fc8006cd0091a8c26f5a58ba0e4a9de49f27bfe9c7386cdcf2f,T1B,D34,A4C,3C6,9C6,523,847,470,CAD,933,83F,5FB,A5E,E04,291,59E,236,478,D4C,9AE,39F,9C3,5B8,6E8,3.0
Ransom.Cerber-1b6ecc81dce461b62cc72ff46e76867cab4a0183eaa8fe3af0767c20fb590999,T15,C84,F28,28F,BC7,D12,C72,460,FB9,532,83B,5EA,B5E,904,151,58D,23D,478,94C,D7A,2BF,983,5E8,FE8,3.0
Ransom.Cerber-1bdeca1eba0406e8fbf8a36a1b13df384af0efff20e4813a67a0e41f4cc1596e,T11,854,6B8,28F,7C7,D52,C7A,520,FB8,972,82B,2D6,75E,904,162,54D,27D,0B4,90D,C7A,7BF,AC2,4E8,FD8,3.0
Ransom.Cerber-1c2a12b1f1035403e757786b2909bc3115a28e480d4e02dc865ccd8220cd6e6d,T1F,F44,3D4,2CB,BC6,A53,866,131,EB8,572,83B,1EB,B9D,D04,291,59D,239,0B4,94C,C7E,76F,9D3,0F8,BD8,3.0
Ransom.Cerber-1c6c983d3f0aefbac38467a4b0fc200226d8fa398ec4d7fad64ac7dfdc11bcae,T17,274,158,28F,BC7,D12,C66,460,EB9,532,83B,5EA,B5E,904,191,58D,23D,078,94C,D79,3BF,983,5F8,FE8,3.0
Ransom.Cerber-1d31d718f05435b5109aeb288d33e435c43cdf2a8325a04b47b9ca9234e75515,T1A,B34,908,2C6,AC5,653,44B,131,DBC,933,C3B,2AB,BAD,D04,2A1,59D,276,0B4,D0C,8AE,79F,DD3,5BC,69C,3.0
Ransom.Cerber-1dd1ac119f657a281b42916173f9a1770b3e1f5a6394bdb61154446e51953fb2,T14,015,288,28F,BC7,D12,C76,420,FB9,932,83B,5EA,B5E,904,251,58D,23D,0B4,94C,D7A,67F,983,5E8,FD8,3.0
