,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Packed.Generic.493-2fc0f9346e3a45eae0be5b0f03d3d01129db90a9f0d7ff28ebed24318b4e4a3f,T1,9B,84,79,82,8F,7D,7D,52,CB,65,20,FB,89,32,82,B2,EA,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-30db4ee648e7b89277ce498ebd96811afe8dc50d483864db37a5cf7aceed02eb,T1,C6,54,7A,82,8F,79,7D,62,CB,65,20,FB,89,32,82,B2,DB,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-31fe000737b964137fb1cfa212f334e1cad978c4889300fbaefe543d891ce3c0,T1,ED,C4,8A,82,8F,79,7D,52,CB,65,30,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-33a42cf118fafef93866e738e1aef3f5c333d7510fe20c44213e2a4c66fba4de,T1,F8,94,7A,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4F,8F,D9,2.0
Packed.Generic.493-33c1f4f784921d1631c152f228c160d9942c732719df70c0e847bcadefb70e9f,T1,F2,83,82,C7,5F,2C,66,9B,49,72,B1,0D,F1,70,E1,6A,D3,32,32,89,0C,68,6A,1F,6D,BD,46,AC,0D,6E,E7,83,1E,47,D2,2.0
Packed.Generic.493-34f0ff88c340e7cb382feab1685b09a91d8973847df5f2917e0ae8b2116432f0,T1,EB,D4,6B,82,8F,7C,7D,52,CB,65,30,FB,89,72,82,B2,DA,75,E9,04,26,25,4D,13,D0,B4,94,CD,3A,77,EA,C2,4E,8F,D9,2.0
Packed.Generic.493-34f11309f8ba373548bb090b4529ac68d8e7bb39897dc704b98b00d4876c3686,T1,6D,03,7B,C6,8B,6C,72,56,08,37,B0,0D,F1,B0,A4,6A,D3,75,32,C9,09,AD,6A,1F,6D,BE,46,BD,4D,7E,A3,03,5D,43,E2,2.0
Packed.Generic.493-35cec569f3940f6628c9ae9399e1f63368ce11613a32975487197ca68f6bf0ab,T1,71,E4,7B,82,8F,7D,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4C,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-36a4b1e35736c935ce8bed6003be07e2e2329ff8a806900f3d62a65441efbf68,T1,C6,B4,6A,82,8F,79,7D,16,CB,A4,20,FB,89,36,83,B6,DA,79,D9,04,26,14,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-36a6c9c5f53f41fcf6006dc436ac6510f7548d15165712dc4ecd8d937bf78bc0,T1,10,04,08,C3,CB,98,75,73,C4,35,60,CA,D9,32,52,FA,FB,A0,EA,04,05,16,9E,27,64,3C,D4,CA,7D,79,B5,83,9F,8A,E4,2.0
Packed.Generic.493-36eaf20b5431b6856648611ec625d4813ad19e2f454176ee04498025dd399383,T1,A8,84,AD,83,CF,79,BC,22,CB,24,60,FB,99,32,42,B9,EA,74,E9,04,15,15,9E,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-39cb9b0d868d8ae5d8aa9f318aefeff94ac30cb88276e6135caad95c0dd05352,T1,7D,A4,8E,C3,8F,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,70,E9,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-3ac1f5404ca2baf26cb642b08302167d847ebb800edfd3b712c37d31af4c6838,T1,DE,54,7A,82,8F,79,7D,62,CB,65,20,FB,89,32,82,B2,DB,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-3b91ec6756d988158cfe49a7b9c936ac9acd39440828cec4c160d7efe69d77fe,T1,14,C3,C6,93,C6,9D,52,63,48,A1,30,8B,CA,72,83,E3,6F,A9,ED,04,27,15,8D,26,20,F4,E4,D4,7E,79,FE,C7,9B,C5,9C,2.0
Packed.Generic.493-3bc48b6500fe322dc4220df676ef5409b5fd0b473c9367ad71d80c62325b4c76,T1,11,24,9E,82,8F,BD,79,52,CA,61,30,FB,89,32,83,B2,DB,79,D9,04,26,15,4D,17,90,B4,A4,CD,3A,76,F9,C2,4F,8F,D9,2.0
Packed.Generic.493-3bd100e3455001d34ab998f53eda0b74aed32ce0b28f78e53dad86ac2d692239,T1,9F,B3,92,83,C2,9E,52,53,44,A1,31,8A,D6,72,87,E3,7F,A5,EE,44,27,25,4D,32,20,B8,F4,D8,6E,78,F9,CB,9F,C5,9C,2.0
Packed.Generic.493-3bfd39629367bb827c58827ad4c8dea0dd68c277f9ccc2dc07bda5145fcf59b4,T1,61,44,58,82,8F,7C,7D,52,CB,65,30,FB,89,72,42,B6,DA,79,E9,04,26,15,8D,13,D0,B4,94,CD,3A,77,EA,C2,0E,8F,D9,2.0
Packed.Generic.493-3c6be9522530f82bbef4dcf92850756261f8ea6e4f83b2e73aa2371df43c3f0c,T1,E2,F3,27,83,C7,AD,65,63,48,A1,31,DF,CA,32,83,E3,EB,65,D9,04,26,25,5D,27,50,B8,E0,C8,3E,79,F9,C7,5F,8A,D8,2.0
Packed.Generic.493-3e0222d5c67b23629e80684b240a4c15407a77e088bb0f8eedde09c25d37490d,T1,5F,84,7C,42,8F,B9,7D,62,CB,65,21,FB,89,32,82,B2,EB,75,E9,04,16,15,4D,17,D0,74,A0,8C,3A,77,FA,C6,4F,8F,D8,2.0
Packed.Generic.493-3e213bfc794592fdec0850bc3773f66f3c1b4c9e3e57ea55ad216cb69db97e3f,T1,5C,A4,CE,83,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-3f59d43aa6e3be9218cc8ec36cee17ae71c3af2ad46cf5a5c067c092831e3df8,T1,3C,D4,AE,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,70,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-41b37b7121dfe643eea6d59493b5ec45f8f5f184e076fec80b2d7a7a6c63a6de,T1,39,64,6A,82,8F,79,7D,52,CB,65,20,FB,89,32,42,B2,DB,79,D9,04,26,15,8D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-44d5809faa9642f56561e0fa25cac90faa632b121722d72b0eb899ccdbb9c7ed,T1,11,34,DB,87,C5,9D,15,93,44,B1,31,CA,99,76,83,F2,AB,A4,EE,08,3B,25,CD,23,34,F9,94,E4,6F,78,F6,C3,57,C2,A8,2.0
Packed.Generic.493-48c51ac9737fcc7eea4f695af3f9718ab96e76bd726e2178086b8a2f8ae81c09,T1,24,15,7C,82,8F,79,7D,52,CB,65,30,FB,89,72,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A0,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-4a7fc3373c55e5487fe8c7233e10633f135d1e8990c0c15f8ed05c69e6d9bf77,T1,52,A4,6E,C2,8F,B8,7D,22,C7,25,60,FB,99,32,42,BA,FA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5E,8F,E4,2.0
Packed.Generic.493-4ab2f85a4d442e60daa6fbaabe206b741f8ff3a93f8eada59111a2edf5e3d5f9,T1,2A,C4,69,82,8F,7D,7D,52,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-4af2e7f017430916d4d6c42dd654b501cfed70e57525af910fe3cee10730b5f2,T1,3D,94,7A,82,8F,79,7D,66,CB,65,20,FB,89,32,82,B2,DA,75,D9,04,26,14,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4F,8F,D9,2.0
Packed.Generic.493-4b8f103571a5899cf2ef2abd6d79ea926bc135317e0f8cfe14f7f307174b3b62,T1,4C,84,78,82,8F,79,7D,16,CB,A5,30,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-4cb343611f77bffdaaabaab048d5d246f1da6b6afbe28e1ecdab9fc3057a45b7,T1,0D,74,69,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,EB,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-4d04132081a790ffb88530d4639550520698744c60741d23dc09629fb69a3aa2,T1,AB,74,7C,82,8F,7D,7D,52,CB,65,20,FB,89,32,82,B2,DB,75,D9,04,26,25,4D,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-4d2d26d8a5b2756989f50a380b4923dd54f7c673974390f1688ec6c5c39f3e87,T1,03,15,AD,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,70,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-4d829cb20c404ab3e06b0350ede78b5c40b97327714a0ede9e26a71562a2d172,T1,54,74,78,82,8F,79,7D,16,CB,65,20,FB,89,32,83,B6,DA,79,D9,04,26,14,8D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-4ded30d440989fdd1452e91123ddee3dc87b8ccd7c184234c78ce0c3df418c3b,T1,E1,25,59,82,8F,39,7D,56,CB,A5,30,FB,88,76,43,B6,DA,79,D9,04,25,14,8D,13,D0,B4,94,CD,3A,67,EA,C2,0E,CF,DA,2.0
Packed.Generic.493-4e3fdc9895ab33fea4e0a848d886c638e8a9f4b65e745ff8b4049fe669873c38,T1,4B,A4,AE,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-4e8be7a1f4457832a3f55a0abf511efdb3aaca216e4dcb2c67303668bd8873d8,T1,57,D4,7C,82,8F,7D,7D,56,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4C,13,D0,B4,A0,8D,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-50a4036650352503d499492b7590167ae0d93c71270993201e73e95be4bddafe,T1,00,A3,84,43,C6,9C,31,57,04,B3,31,87,E1,73,83,B6,63,BA,AD,45,2D,08,4E,2F,59,F8,4A,D9,5E,3C,EA,D3,1E,86,DA,2.0
Packed.Generic.493-50c6676e0fbbf134c8a2babb04b456ef3bffeb52c937ccef306a27aa2c17fd32,T1,11,54,98,C3,CA,8C,A5,27,C4,75,61,C5,E8,73,93,FC,FA,B5,6A,04,28,44,DF,1B,14,F8,09,DB,AD,28,E9,83,67,C6,B5,2.0
Packed.Generic.493-50efa040a535a22a75b48df90882b2d59a4fb2677667f04ec80c2f6215f04f78,T1,22,84,6C,42,8F,B9,7D,62,CB,A1,21,FB,89,72,82,B2,EB,75,D9,04,16,15,4D,17,D0,74,A0,8C,3A,77,FA,C6,4F,8F,D8,2.0
Packed.Generic.493-52c2f7f94dae8f30e470e8948b5c821283768164e058aafb36afbe5d3bbd3444,T1,AC,53,14,C7,9B,5C,72,56,18,73,B1,0D,F1,70,E1,6A,D3,36,32,89,08,68,6A,1F,AD,BE,46,BD,4C,6E,E3,43,2D,47,E2,2.0
Packed.Generic.493-52fcbef50ebd687d4b69ba7ee2274702041d66df099abeb38df99d2f3188f2da,T1,22,D4,79,82,8F,79,7D,52,CB,65,20,FB,89,32,83,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-56a94308a99e2024aa0deee532b983c57352ecbf437bbc8c052c76a23b759a7d,T1,C8,44,7A,82,8F,B9,7D,52,CB,65,20,FB,89,32,82,B2,DB,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-58a9d4574ef2c47b2e59572b992363ec718785d09b4ba8ed315ee25170335392,T1,2A,94,79,82,8F,79,7D,52,CB,A5,20,FB,89,32,83,B2,DA,75,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-58f5f7ec26e7cd8d7d64ca044f180bd08cc2af7212003c1d1eefcaaa07d9b3f0,T1,21,52,45,89,C7,2D,77,C2,48,99,31,4E,80,91,47,D2,43,B9,39,C8,66,BE,D8,13,20,DF,C5,A0,8F,BF,A7,D1,45,E3,BA,2.0
Packed.Generic.493-5a63f57b7007a44e8ed2a31204cbf3aa86d42fb977ff1e7917b8ab69fca88f37,T1,E9,84,9E,83,CF,79,BC,22,CB,24,60,FB,99,32,42,BA,EA,74,E5,04,05,15,9E,13,D4,78,94,8E,79,3B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-5c20cdb1f5190694d5a6b05a347ab5c0ffc0215be8b1962c06ea8aad603dd2a7,T1,FD,64,69,82,8F,79,7D,62,CB,65,20,FB,89,32,82,B2,EA,75,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4F,8F,D9,2.0
Packed.Generic.493-5cf166a29fbb1d82f5d4d8e0196a87503c587147273d0e596f2dcf1fae81deb4,T1,D6,24,D9,87,C5,5D,15,D3,04,B1,31,CA,99,76,83,F2,A7,A4,EE,08,3B,25,CD,23,38,B9,94,E4,6F,78,F6,C3,5B,C6,A8,2.0
Packed.Generic.493-5dbaf2120433a98f462bfb6e8d7ddaa6519aebc39c7ab6eff2d73ac8954ca16c,T1,B8,34,5A,82,8F,B9,7D,62,CB,61,21,FB,8A,32,82,B2,EA,75,D9,04,16,15,4D,17,D4,74,A0,CC,3A,77,F9,C6,4F,8F,D8,2.0
Packed.Generic.493-5e7e1ca8f3abc55fa590dcecbda896a1e04c8f2fcc5a06fc685677f133f3678f,T1,40,83,A0,C7,5F,2C,66,9B,49,72,B1,0C,F1,70,E1,6A,D3,32,32,89,0C,68,6B,1F,69,BD,46,AD,0C,6E,E7,83,5E,47,D2,2.0
Packed.Generic.493-5efcc3c0c6e3a395f8e4366b279143a2e001fcdecf33a8de61139899633def33,T1,75,94,79,82,8F,7D,7D,16,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-5f32c13db984afbe7d236d5d18384800d274ea3f349dbd3cf7754c2010997712,T1,E5,22,30,C8,C7,3C,73,95,0E,4A,65,4A,90,A0,9E,93,93,B9,36,CC,42,BF,90,23,15,9F,D0,74,9E,BF,17,84,5E,B3,AB,2.0
Packed.Generic.493-5f404690f38c5ed079692d8e01e0fdb262e2172639a1ef87afa219fd44b4b6ff,T1,88,C4,6A,42,8F,79,7D,62,CB,65,21,FB,86,31,82,B2,EB,75,E9,04,16,25,5C,17,D0,78,90,8C,3A,7B,FA,C6,4F,8F,D8,2.0
Packed.Generic.493-5f51de6d66ff50454f41d0b1037245bb781f21269da1f1e493ce301a9a796842,T1,93,54,8D,C2,CF,78,BC,22,CB,24,60,FB,98,32,42,B9,E6,74,EA,04,15,15,9E,13,D4,78,84,DE,79,6B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-5f697850babc61db3554d9150c14cf183da6d3215445a9974bda0b3fd1377059,T1,68,E4,7B,82,8F,7D,7D,52,CB,65,20,FB,89,32,82,B2,DB,75,E9,04,26,15,4D,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-5f7bfa1eeb0ebb08e89ff481ca5cf9307439fb9666593d565d6b104fe021d956,T1,61,54,8A,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-62c4b3af788dc2d6ab32850a170767a1664f4fca1f1a6180c927068d8811e8c8,T1,2C,14,E6,83,CB,7D,69,62,89,61,30,EB,C9,32,83,B2,EB,79,D9,04,26,15,4D,17,90,B4,E4,C9,3A,76,F9,C2,4F,CF,D9,2.0
Packed.Generic.493-62d58957b8a7b585303d69b4169b7131bf8356d82ac09a0509d4c330b1d85c47,T1,CF,84,79,82,8F,79,7D,52,CB,65,30,FB,89,32,82,B2,DA,79,D9,04,26,14,8D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b,T1,6C,34,5B,82,8F,B9,7D,62,CB,61,20,FB,89,32,82,B2,EA,75,D9,04,16,15,4D,17,D4,B4,A4,CC,3A,77,F9,C6,4F,8F,D8,2.0
Packed.Generic.493-63f287ace70e6906433bd7b6ca16ff37d8045f63593841c61d33ae6adc6cdb8b,T1,A8,F3,E6,83,C7,AD,65,63,48,A1,30,DB,CA,32,83,E2,EB,A9,DD,04,26,15,4D,27,54,B4,E4,C8,7E,79,F9,C7,4F,CA,D8,2.0
Packed.Generic.493-64ab2ab1d600ed9de01935b3a91e6d8c9609768c98c85a8a6e28dc5e8168d956,T1,AC,94,7A,82,8F,79,7D,52,CB,65,20,FB,89,32,83,B2,DA,75,E9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-65fa5a47503e317a9449dd2ed71e1f2a8f2d29a8c54e1ebd6a120e5acfd8874e,T1,EC,E4,69,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4F,8F,D9,2.0
Packed.Generic.493-6aa15158821ba298941a916043008720e70b1caa796fcbcd091ab476481be71d,T1,69,35,BE,C2,CF,78,7D,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9E,13,D0,78,94,8E,79,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-6b93b3fd21b1e4357503cec2271d658534840e056005682ffd1229895a5d12ff,T1,A3,74,79,82,8F,79,7D,62,CB,65,20,FB,89,32,83,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-6d02a459e5d3d27b1fb4a9c67e0c4649f32b49ac1b3244580d2d701622a893c6,T1,45,C4,80,83,8F,B8,7D,22,C7,24,61,FB,99,32,82,BA,EA,70,E6,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5F,8F,E4,2.0
Packed.Generic.493-6f6eec292b63ae8a41515c67959dc12388c3e2b65bb678438fd7c856e50fede0,T1,69,44,7A,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,EB,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-73cdaf9d721e438398a5f3daa944fae7bf7415b16516e13e87eb78bc087e5c4e,T1,E7,54,68,82,8F,79,7D,52,CB,A5,20,FB,89,32,83,B2,DA,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-73e941870b2047b13950b3cd20cbd6b4bb0ef9aeff648635b89ed31b2267e628,T1,49,84,9E,C3,CF,78,BD,22,CB,24,60,FB,98,31,42,B9,EA,74,EA,04,05,15,9E,13,D4,78,84,9E,79,6B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-77a211120819b04e082589bb1b0d20f969bfa9bbb5b9d1d6c82808bc8b69f40d,T1,C1,53,35,C7,9B,5C,32,96,18,73,B1,0D,F1,70,E1,6A,D3,36,36,89,08,68,6A,1F,AD,AE,46,BD,0C,7E,E7,43,1E,47,D2,2.0
Packed.Generic.493-77cca64dc472e64e9eee5cbf83d8c39dc1e364595a33797e71e0baeb48e02d3f,T1,50,64,79,82,8F,79,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,F9,C2,4F,8F,D9,2.0
Packed.Generic.493-77f1fd82f978b6eb165edff0fc7b78231c6b95d3beebc40c1f59c3a43f914eca,T1,B2,E2,D6,42,85,EF,52,A3,49,92,25,CE,DB,B1,E5,43,BF,35,DB,04,17,34,A4,07,68,A5,F0,90,3E,74,BF,CD,E3,62,AA,2.0
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523,T1,9A,74,8D,82,8F,B8,7D,22,C7,25,60,FB,99,32,82,BA,FA,70,E6,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5F,8F,E4,2.0
Packed.Generic.493-7b31010e1d33cec7059470b4721d1bbbf6ce8a73dd01bb723f9180e826b73873,T1,48,C4,A1,E3,DA,1C,D2,2B,C8,E2,30,E6,9C,B6,E3,A4,4A,BD,DD,00,35,04,DA,1A,10,F4,54,E5,8F,36,EF,C6,57,D9,69,2.0
Packed.Generic.493-7c11b4bf266ab735d62ec3f1c78cfeed4991051d3edbafdfdad6a1bc3d587a03,T1,1C,F3,07,83,C7,AD,65,63,48,A1,31,DB,CA,32,83,E2,EB,69,D9,04,26,25,4D,27,54,B4,E4,C8,3E,79,F9,C7,4F,CA,DC,2.0
Packed.Generic.493-7ccf195df618283a899565643fc3a08ffe13442f0398ad4f6e6b515c1bb6ce1d,T1,2B,E4,CF,83,CF,78,BD,22,CB,24,60,FB,99,32,42,BA,EA,74,E5,04,05,15,9E,13,D0,78,94,8E,79,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-7dd2b329c68904eab12a25be16e0cf679ef9c6a3dbf1730a6e92bed72382af92,T1,F6,94,7A,82,8F,79,7D,52,CB,65,20,FB,89,32,83,B2,DA,75,E9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-7df2e9d0948595f79fe182f5862b9331cb407a461f7ec7991d903947adb98abb,T1,33,E4,69,82,8F,7D,7D,56,CB,65,20,FB,8A,32,82,B2,EA,75,D9,04,26,14,5C,17,D0,B4,A0,8D,3A,77,F9,C2,4F,8F,D9,2.0
Packed.Generic.493-7e9b5663abacc7c59f2cfc4230ae0f19b36aca106d2e0acd60fa0f5c8076f985,T1,EC,D4,3D,93,8F,78,BD,16,C7,A1,20,F7,98,72,92,B8,DA,74,D9,00,24,04,9E,17,D4,F4,04,AE,BD,2B,DA,C3,5E,9F,E5,2.0
Packed.Generic.493-7ef9d9a8240d74a37818cfa08d6d1a8b974b0b4135a2e2f44f731ddbfc2bef2f,T1,F0,E4,7A,82,8F,7D,7D,66,CB,65,20,FB,89,32,82,B2,EA,75,D9,04,26,15,4C,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-7fc989e415ae21e1a85307afbd7ac80d195ff3ea802a56f4aa13d924720c4e01,T1,89,B4,68,82,8F,79,7D,16,CB,A4,20,FB,89,36,83,B6,DA,79,D9,04,26,14,8D,13,D0,B4,A4,CD,39,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-7fd8cd9a4f8933c2ef2a24b53f2226587364bafce1c6d491c3897266f0a84fb7,T1,4E,F4,89,82,8F,79,7D,56,CB,65,20,FB,89,32,83,B2,DA,79,D9,04,26,14,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-82f01ed429f39c77d7e5a9f9e55c85c690c32e6ca2cc40b207c61e15d12ca55d,T1,4F,F4,69,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-85bb1996ee3a4e1d9f8597bf78b4dcddd30336c999765daea2f51ad3a667343f,T1,96,94,5D,C2,8F,B9,7D,22,C7,64,60,FB,99,32,92,BA,FA,70,EA,04,05,15,5E,13,D4,38,94,8E,78,3B,F5,47,5E,8F,E4,2.0
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,T1,1A,54,79,82,8F,79,7D,52,CB,65,30,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,T1,38,74,B6,D3,DA,4C,D1,27,C8,B5,70,D5,9C,72,93,F8,AA,B9,AE,00,34,04,9F,1B,24,F4,08,E6,9E,39,EE,C3,56,D6,B5,2.0
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,T1,37,94,79,82,8F,79,7D,52,CB,65,20,FB,89,32,83,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-8a5d490786e837ee4de0cf50fc9ba02df877c9f8eabdae38c1f72c38dab37c7e,T1,3D,A3,B3,C7,1F,2C,66,9B,49,72,72,0D,F1,70,D1,6A,D3,32,32,99,0C,68,6E,1F,69,BD,46,AC,0D,6E,EB,83,1E,47,D2,2.0
Packed.Generic.493-8a9845aa491f3a87a85c9e9b967c46102df9af5e5a320c6d1b946942a9c5c7f2,T1,64,64,7B,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DB,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,2.0
Packed.Generic.493-8ac49377dc8eddcc0cb6f1bfcc8a1e41c4219c5b3788d1e883b89cb9d7eddb90,T1,F1,43,E3,C7,9B,5D,32,56,14,33,B1,0D,F2,70,A1,6A,D3,36,36,89,08,68,6A,5F,AE,BE,46,BD,4C,7D,E3,03,2D,47,E2,2.0
Packed.Generic.493-8ae7824703c8d5ff5784899f3fd20fc0da45dd1c277971fa201143c48051f472,T1,E4,C4,7B,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DB,75,E9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,2.0
Packed.Generic.493-8b849a098aeb43cd8d81b1be2bbdf2cc18f1b14f1411578f93a69af6ea85d427,T1,02,64,AE,82,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,CE,79,3B,F5,83,5E,8F,E4,2.0
Packed.Generic.493-8c768ce4038c8a233dd75b364788d6f9f16b66e77bbfd9edc618890c1c15dd92,T1,EC,C4,BE,83,CF,78,BD,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9D,13,D0,78,94,8E,79,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-8c859108df4b1966c2f01ed12353053c9a7c60a0bfc23d254ed5c8adf600203f,T1,D4,D4,CD,83,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,2.0
Packed.Generic.493-8d22ced3220d4c1774210f67d29ee6928d4406e29a978331521910e3325b4515,T1,B7,A4,8A,82,8F,79,7D,52,CB,65,21,FB,89,32,82,B2,DA,75,E9,04,26,14,4D,17,D0,B4,A0,CD,3A,77,FA,C2,4F,8F,D9,2.0
