,0,1,2,3,LABEL
Ransom.Cerber-827b9b770d3f7aff8d6c2ac44f7acd290ddcb0251d6697eb4bf8109979ac53cc,-0.8289047,1.2502354,-0.22617172,0.5622153,1.0
Ransom.Cerber-833c9c8cdeab2d7f8b0015c76afdc6f2460dcf4bda001f180b99dd7af1bf4da5,-0.13602337,1.3721597,0.5469788,0.61179644,1.0
Ransom.Cerber-837c20e4dd7e2f589dd5d2f830ffbbd575c720323d75dc70cb8a9fc6fe748bba,-0.47778237,-0.16349623,-0.508678,0.79733664,1.0
Ransom.Cerber-8553d24fd4175ce3df6dcf11d779926a287a7ff0f441b4f5dbcb6d717049d610,-0.47105423,-0.3191375,-0.39983568,0.8181093,1.0
Ransom.Cerber-86f9a1dadbb0bd14a2f9a5d839539d24e1f8c8a14a0dc4c5acfb577215d98e15,-0.71089774,1.4833788,0.31564185,0.42439705,1.0
Ransom.Cerber-8abe8e8c91008f673f231535440189064d6172cf4e87921c64ae109846665fe7,-0.51889044,1.5387349,0.25030705,0.5200423,1.0
Ransom.Cerber-8ad9c2fe208593407dec4a5d27ae994e5e37d4264578d26c24e3bc85466f27a2,-0.015324807,0.5104485,-0.2190491,0.91449237,1.0
Ransom.Cerber-8c4b58be5757950dab3017144a226a949adf5eb9b8d4cba8221ab11b59d051f2,-0.7549565,0.0065320856,-0.35799947,0.5692701,1.0
Ransom.Cerber-8c6525ceb361c621f357794e80e31c585e919711cecb27c3b92a7d6db7f18af0,-0.7325074,1.7902883,0.2204836,0.5861591,1.0
Ransom.Cerber-8c6cba911485aa566a35325a5809a1e6fead1394d5750d19ae2dc794f96f5fc1,-0.14778587,-0.9436595,-0.21625714,1.3481852,1.0
Ransom.Cerber-8e3d426e8980df72910e0c3c061c1e611a40ead0933d912a71fff2a959668dc0,-0.50080776,-0.3032793,-0.52145797,0.9977404,1.0
Ransom.Cerber-8e8eb5c5f04713221f48f5376c15a82f2846dfbde678912c58453b25053a0dab,-0.5065807,1.4304411,0.7212333,0.41011643,1.0
Ransom.Cerber-8f5611e055547ebd17d6f0966f189571dc267e2c4c381e0f3c8241e086b8256d,-0.6345751,0.6523311,-0.99139285,1.1803225,1.0
Ransom.Cerber-8f7af103b294d1c9684fe12b7a04e63202bed1b1a5b0589635b116c200caa4e9,-0.74860144,-0.13723668,-0.73902553,0.8587578,1.0
Ransom.Cerber-90e68a5ff248f08569719aafde98dae99cd71a0245c70264750d01a30717f4d3,-0.25741634,1.3686082,-0.16533002,0.665143,1.0
Ransom.Cerber-914a64a7101e9881226a5c6aae9f3a74ee088823beae25a4ae2ab16079874e1f,-0.38845178,0.9483255,-0.3724855,0.7417391,1.0
Ransom.Cerber-9347a68a4a283f7a323d1dad02d8e9d4bd2639225405f9b167a5787b2dc06774,-0.5342932,0.062805094,0.2753611,0.27215096,1.0
Ransom.Cerber-958eaac9cb5c63330bf7ea577e03c1f54d717e7e1c892a9e8736b0b9e9fe2e30,-0.38404837,0.7164029,-0.9126447,1.0805976,1.0
Ransom.Cerber-95ca60c7e19ae22a1074bc1dfc10437d65a173db4fe25c190de344f034ac1b66,0.026489869,1.1915047,0.35093087,0.61775875,1.0
Ransom.Cerber-95fb4e349d16c0becac7f1004163428b6169ba7994294ba7b12170079a881a6d,-0.7357359,1.0341481,-0.23458958,0.53771687,1.0
Ransom.Cerber-96f8cbae3db9b829fcd902cdca63311d07165d84a2d2c5493dd7fe4fe318b2ea,-0.5650693,1.1829443,0.1552669,0.495806,1.0
Ransom.Cerber-97cec09fda988cffcb5aaf7ca5fd0b6a7a0989f26a478689b1d1703d7bee8d9a,-0.67195684,0.90738153,0.2791518,0.18673225,1.0
Ransom.Cerber-97d3eb7f726054fecdbe582900c81f099d838e760178e71bbce4817389c9ebb1,-0.33609498,-0.40005913,-0.40170842,1.0040368,1.0
Ransom.Cerber-9829dd093616e5c8eb15db140656e121c668c11db4946b15abeea163447a9d82,-0.331462,0.97863454,0.43441775,0.42245382,1.0
Ransom.Cerber-9859a8ae760763a8b8ec00af5646360356877e2182e3c10ce7f62817852b4a94,-1.7132665,0.21200466,-1.1908901,0.6888597,1.0
Ransom.Cerber-99bf81eb82779f5820a48cf8525f67d8ca62e16eb2d34acda48ecbc3ea3fef08,-1.1064079,0.62054724,-0.24884243,0.25146666,1.0
Ransom.Cerber-9c4df05367d12778f72f2756e5f16d8025cdd43d5f220650afd5928a58cf707b,-0.51432174,0.08467472,-0.5098311,0.84811145,1.0
Ransom.Cerber-9c535ca860f558cf4868da84d84a0c054b70c0e8da2dea41597c01430bccb7ec,-0.5372171,-0.34904024,-0.25118613,0.7682512,1.0
Ransom.Cerber-9caf6e8c285e31895a36648d4ddb52fbe79f8288fc1b87e0beecf10d532ea3ca,-1.3250871,0.86465466,-0.27023536,0.32245988,1.0
Ransom.Cerber-9ce37d50ce79bd0ab13169bed66c66c3d0151ed15aa613443631c5b9280fd60d,-0.4181532,-0.17312701,-0.120552376,0.72727823,1.0
Ransom.Cerber-9d310965f76ec689f843b1cc13ab8fd0aa431da3f77fa8dbf9b104675a2e5f9f,-0.9684364,-0.78997785,-0.44492897,1.0557759,1.0
Ransom.Cerber-9dc3687851ebfb5ea9cf7c06bb1d9aa8f5d9df20d92e66328cbce2ab77e0a0ce,-0.6492509,1.3648125,-0.20001839,0.5526369,1.0
Ransom.Cerber-9dea082655849d9f3f7ed60da66e302284e2eacd04e8d6b9e7e147aeb24ae7e9,-0.70893246,-0.041292373,-0.637958,0.98851657,1.0
Ransom.Cerber-9ee0dead6f8b8ea4f76a9564ab9fab83ba407d6b6b476d08ff68d317e02edbb2,-1.1678841,0.586531,1.0320722,-0.008267078,1.0
report1006.txt,-0.07710202,0.11967145,-0.0122654885,0.025546566,0.0
report1013.txt,0.930713,0.19167393,1.9243622,0.9520654,0.0
report1016.txt,-0.41578934,-0.31498757,0.44834542,0.36165437,0.0
report1018.txt,-0.16293575,-0.18042012,0.35123152,0.8600475,0.0
report1020.txt,-0.33306116,-0.101574354,-0.028943062,0.59306306,0.0
report1027.txt,0.0025524192,0.13360985,0.62354517,0.23339857,0.0
report1031.txt,1.2079237,0.17954738,1.84384,1.266796,0.0
report107.txt,1.0392485,0.137086,1.8122976,1.0814664,0.0
report1074.txt,0.5506829,-0.1709818,1.3879538,0.7508206,0.0
report1076.txt,0.7233802,-0.047025714,1.1749257,0.8251095,0.0
report1078.txt,0.8432489,0.036831755,1.6515114,0.88362134,0.0
report1079.txt,-0.3985453,0.63855976,0.008195854,0.53891736,0.0
report1082.txt,0.9468593,-0.07823554,1.5016897,1.1897763,0.0
report1083.txt,0.21198389,-0.14528812,0.6166673,0.4551167,0.0
report1088.txt,0.9068299,0.17680097,1.7766129,0.99249417,0.0
report1089.txt,0.97713244,0.14947155,1.7497246,1.058713,0.0
report1091.txt,1.3258356,-0.1537902,1.3404418,1.6417644,0.0
report1095.txt,0.190895,-0.3457117,0.90112805,0.6498902,0.0
report1096.txt,0.24613066,-0.69939876,0.9164719,0.8236213,0.0
report1099.txt,0.972696,0.16321811,1.8856667,1.0300208,0.0
report1100.txt,-0.26103103,0.2474489,0.15783231,0.5715101,0.0
report1101.txt,0.9318494,0.03506877,1.3525524,1.0413609,0.0
report1116.txt,1.0216334,-0.008112991,1.6391271,1.1779908,0.0
report1117.txt,0.20785779,-0.013844603,0.5266169,0.41651356,0.0
report1118.txt,0.9281149,0.074843146,1.8233589,1.0523192,0.0
report1120.txt,1.1961411,0.19428137,1.766958,1.2688105,0.0
report1123.txt,0.4992341,-0.13387448,1.3108315,0.7204876,0.0
report1126.txt,1.1038096,0.01122386,1.7657516,1.1440343,0.0
report113.txt,-0.025736019,0.07820071,0.056460813,-0.034290202,0.0
report118.txt,-0.012029849,-0.1641953,0.08258753,0.7041534,0.0
report12.txt,-0.303097,0.0628349,0.44293165,0.7008305,0.0
report126.txt,0.31425315,0.16861929,1.0254531,0.4786442,0.0
report127.txt,0.20075785,0.026032297,0.7479851,0.3976994,0.0
report13.txt,-0.019862019,0.0685081,-0.049409002,0.740961,0.0
report142.txt,1.0138711,-0.10644262,2.0139837,1.232013,0.0
report143.txt,0.041857984,0.06563997,1.5780271,2.0089345,0.0
report144.txt,0.9409015,0.3391479,1.9832569,0.93124264,0.0
report145.txt,1.113241,0.15617105,2.0656755,1.1171944,0.0
report147.txt,0.7954325,0.14247565,0.8191088,0.97642213,0.0
report148.txt,0.7638701,0.18108942,1.4629259,0.8743873,0.0
report150.txt,0.9382307,0.25349844,1.9142925,0.99352884,0.0
report151.txt,1.257925,0.16980062,1.8885888,1.1440159,0.0
report156.txt,0.5900852,-0.31219268,0.9700915,0.9523198,0.0
report157.txt,-0.0100295395,0.08533041,0.08122982,0.087880656,0.0
report158.txt,0.023205355,0.02251321,-0.048252888,0.062276155,0.0
report163.txt,-0.5841113,0.42030042,0.45793036,0.355371,0.0
report164.txt,0.10315338,-0.11011676,0.08312078,-0.06436909,0.0
report166.txt,0.8359964,-0.34101996,1.2628318,0.9730345,0.0
report173.txt,1.0973314,0.080545336,1.8125634,1.233758,0.0
report175.txt,0.8714898,0.01848315,1.4730647,0.8353978,0.0
report181.txt,0.13222943,0.0660807,0.7457109,0.5377305,0.0
report184.txt,1.0701947,0.06600762,1.9592699,1.1342481,0.0
report185.txt,1.2119627,0.18831304,2.1379366,1.1206238,0.0
report187.txt,-0.47648132,0.3861114,0.3182445,0.6722603,0.0
report201.txt,0.8067027,0.183395,1.3985492,0.79439646,0.0
report202.txt,0.11840389,-0.036456637,0.33980495,0.41858456,0.0
report211.txt,0.893262,0.11008091,1.2883642,1.047682,0.0
report224.txt,0.706908,0.08825619,0.65580034,0.8522297,0.0
report227.txt,0.2763716,-0.028635278,0.73155874,0.5804458,0.0
report24.txt,0.59207207,0.030798597,1.3906615,0.8185389,0.0
report240.txt,0.83674335,0.2683171,1.3774589,0.86966014,0.0
report244.txt,0.92954654,0.58629346,2.0018096,0.808064,0.0
report245.txt,0.26258084,0.36196247,0.8331639,0.4374154,0.0
report246.txt,1.0145143,0.08273532,1.783124,1.1103419,0.0
report261.txt,0.77564174,0.1615168,1.4017581,0.83568746,0.0
report262.txt,0.69116676,-0.10592754,1.0581231,0.90523356,0.0
report264.txt,-0.113167435,0.0871824,0.07736109,0.11508334,0.0
report265.txt,-0.086254,-0.02205446,0.42992276,0.4263151,0.0
report267.txt,0.044505503,0.24247834,0.64808935,0.37888983,0.0
report270.txt,0.90103656,-0.06924286,1.1292242,1.0863279,0.0
report273.txt,-0.053169962,0.095035695,0.54132754,0.41491193,0.0
report274.txt,1.2902404,-0.33084542,2.0856323,1.5627574,0.0
report276.txt,0.3634633,-0.28138128,0.9616456,0.70643795,0.0
report277.txt,-0.060920954,0.117129855,0.68160015,0.51057607,0.0
report283.txt,1.0021914,-0.13112792,1.7950674,1.1365244,0.0
report284.txt,0.9976569,0.10466245,1.3079735,0.9631127,0.0
report286.txt,0.73593426,0.36389294,1.6182392,0.7598831,0.0
report290.txt,1.085074,0.33682826,2.019598,1.0755807,0.0
report291.txt,1.1182305,0.040212445,2.007128,1.1562026,0.0
report292.txt,0.7005168,0.039239258,1.2236942,0.98513365,0.0
report293.txt,1.1335834,-0.4039351,2.2193842,1.4867078,0.0
report294.txt,0.62861747,-0.15591887,0.5913795,0.78131837,0.0
report298.txt,0.05706194,-0.031400785,0.06624313,0.060592473,0.0
report300.txt,1.0690901,0.12557301,1.5568634,1.1874915,0.0
report307.txt,1.1735319,-0.35350707,2.1528854,1.4488952,0.0
report313.txt,1.1556057,-0.00039894486,1.6990951,1.3330078,0.0
report324.txt,0.82832885,-0.5412474,1.3273342,1.2129219,0.0
report339.txt,1.1404141,0.7040909,1.4121481,1.1343504,0.0
report342.txt,0.119635865,-0.088704646,0.6457197,0.41744155,0.0
report346.txt,0.23698752,0.06916491,1.0098413,0.5502317,0.0
report348.txt,0.7850787,0.6052625,1.6514409,0.86920494,0.0
report349.txt,0.043352734,-0.18877912,1.5444809,0.42968434,0.0
report350.txt,0.035009276,-0.39171025,1.0494757,0.55124605,0.0
report351.txt,0.0011585951,-0.049163014,0.122888625,-0.11093346,0.0
report352.txt,-0.5037395,-0.08917024,0.5722099,0.3846603,0.0
report359.txt,-0.007070467,-0.012338455,0.79870933,0.31762752,0.0
report360.txt,0.18703933,-0.013139151,0.6512071,0.3882128,0.0
report361.txt,0.2204403,0.1957919,0.1880089,0.50069755,0.0
report363.txt,0.110868216,-0.27334464,1.2705272,0.5654077,0.0
report364.txt,0.12838736,0.17235783,0.8699406,0.30625972,0.0
report371.txt,0.15010811,0.06087887,0.88455623,0.39777765,0.0
report376.txt,0.6078296,-0.16042204,1.2919874,0.9225535,0.0
report379.txt,0.22438112,0.3395209,1.0634747,0.35216862,0.0
report382.txt,0.63517207,-0.25194165,0.7509543,0.9559753,0.0
report384.txt,0.68515265,-0.46926346,1.2564578,0.98883224,0.0
report385.txt,0.80317366,0.40759292,2.067274,0.8203173,0.0
report386.txt,0.4533617,0.15283212,1.2440225,0.6119098,0.0
report387.txt,0.6609067,0.10385174,1.6600704,0.74696153,0.0
report388.txt,0.7797803,0.35595432,1.7983602,0.76690274,0.0
report389.txt,0.77391666,-0.078537315,1.6912215,0.9205369,0.0
report390.txt,0.9171186,-0.09165697,2.050688,1.0887016,0.0
report391.txt,0.463393,-0.28528416,0.8587078,0.71552235,0.0
report392.txt,-0.30376145,-0.21359156,0.5853308,0.44534984,0.0
report393.txt,-0.14909618,-0.040459655,0.8839158,0.17218,0.0
report394.txt,0.18835978,-0.3009809,1.3764232,0.6234668,0.0
report395.txt,0.79738885,-0.1175207,1.2242439,1.0452946,0.0
report406.txt,0.35364085,0.6607927,0.9421406,0.51109546,0.0
report408.txt,0.8853767,0.23337083,1.3423225,0.9897311,0.0
report409.txt,0.72067916,0.13030645,1.3082197,0.8548065,0.0
report411.txt,0.6020825,0.09030744,2.724706,0.79360837,0.0
report412.txt,0.6430147,0.022564685,2.665178,0.7655344,0.0
report413.txt,0.6011383,0.10814007,2.7115476,0.7594602,0.0
report414.txt,0.65559185,0.07726944,2.767193,0.77428687,0.0
report415.txt,0.73897964,-0.08345353,2.548154,0.8888178,0.0
report418.txt,0.8105735,0.098442614,1.9345101,0.9908942,0.0
report419.txt,0.92787284,-0.119466655,1.6851829,1.149065,0.0
report420.txt,0.267449,0.21997078,0.59836906,0.59118026,0.0
report421.txt,0.7120851,0.06121654,1.4805213,0.7756781,0.0
report422.txt,0.85715157,-0.047854543,1.5443435,0.98344105,0.0
report423.txt,0.033714153,0.093560934,0.60775846,0.36669618,0.0
report424.txt,-0.01812466,-0.10601662,0.6185459,0.47598225,0.0
report425.txt,0.13148095,-0.015947282,0.8830165,0.513537,0.0
report427.txt,0.7203256,0.1071694,1.6171193,0.7995476,0.0
report428.txt,-0.033587154,-0.9134518,0.7599185,0.9753619,0.0
report429.txt,0.6865942,-0.09524274,1.568008,0.91063565,0.0
report433.txt,-0.02277378,-0.026618764,0.08029699,0.05145955,0.0
report438.txt,0.80679405,-0.10028548,1.4520934,0.88719124,0.0
report439.txt,0.14528868,-0.135435,0.6776693,0.55657864,0.0
report441.txt,0.53377527,-0.3426361,1.3967656,0.8359117,0.0
report442.txt,0.4311924,0.012393767,0.7542044,0.63086575,0.0
report450.txt,1.5591252,-0.36806217,1.8852855,1.9559199,0.0
report451.txt,1.912239,-0.07949863,1.5332196,2.1900709,0.0
report452.txt,1.7677137,0.24039589,1.4441941,1.9386953,0.0
report453.txt,1.9193058,-0.055605777,1.4727755,2.271019,0.0
report454.txt,1.9582707,-0.09022256,1.4441848,2.2885861,0.0
report455.txt,1.9539882,-0.124280736,1.5109589,2.2461104,0.0
report456.txt,1.9448799,-0.11759663,1.4949236,2.2444384,0.0
report457.txt,1.7403351,0.32612592,1.4455774,1.8877255,0.0
report458.txt,1.8389363,-0.11393937,1.393187,2.230521,0.0
report459.txt,1.93826,-0.07394011,1.4989114,2.311773,0.0
report460.txt,1.3864816,-0.3307825,1.789525,1.831049,0.0
report461.txt,1.8009259,0.34353167,1.4578167,1.8265775,0.0
report462.txt,1.84617,0.036230035,1.4872538,2.2009213,0.0
report463.txt,1.1570097,0.035423845,1.2975087,1.5821897,0.0
report464.txt,1.7611262,0.39238,1.4560676,1.8999714,0.0
report465.txt,1.8102975,0.16854048,1.2851855,2.1609237,0.0
report466.txt,1.802029,-0.1607261,1.9959546,2.315961,0.0
report467.txt,1.8310547,0.38243935,1.3870074,2.0012207,0.0
report468.txt,2.018053,-0.020759594,1.587491,2.198134,0.0
report469.txt,1.8431723,-0.00062958285,1.2419971,2.1782384,0.0
report474.txt,0.9597757,0.088016346,1.6613644,1.0237683,0.0
report480.txt,-0.5334778,0.43191352,0.14109151,0.5414374,0.0
report488.txt,0.65767705,-0.31081015,1.1196935,1.0434881,0.0
report490.txt,-0.26926666,-0.09665524,0.33444342,0.3822311,0.0
report492.txt,-0.28187814,-0.6963925,0.45995077,0.6384247,0.0
report495.txt,1.2733268,-0.5064586,1.3953133,1.7379668,0.0
report498.txt,1.1143265,-0.35964045,1.5228235,1.5159547,0.0
report512.txt,1.0881983,-0.30362797,0.6836236,1.5035505,0.0
report576.txt,-0.07329765,0.37350103,0.28363907,0.5964003,0.0
report582.txt,1.3886673,0.6504686,1.6725472,1.4433804,0.0
report584.txt,1.5760276,0.8982673,1.7357614,1.4689105,0.0
report598.txt,0.76875424,0.36327097,1.428111,0.87274456,0.0
report6.txt,-0.3613662,-0.093372054,0.8812297,0.3431644,0.0
report600.txt,1.4852014,0.8335598,1.8600646,1.4800446,0.0
report601.txt,0.29894838,-0.22177014,0.69624186,0.7850245,0.0
report603.txt,1.341689,0.30349204,1.3642789,1.4531289,0.0
report604.txt,0.87766206,0.5141757,1.8195035,0.9407421,0.0
report611.txt,1.3255154,0.83328694,1.79199,1.2782738,0.0
report613.txt,0.53649443,-0.16786969,1.1000041,0.89070594,0.0
report618.txt,-0.20431547,0.45373344,0.31988657,0.48196998,0.0
report624.txt,-0.10108428,-0.022218913,-0.0023791865,-0.11117612,0.0
report635.txt,0.33323374,0.0805543,0.9205785,0.59816635,0.0
report637.txt,0.83402085,-0.052430622,1.4577613,1.0613303,0.0
report638.txt,0.06673682,0.07272996,-0.07352154,0.07654904,0.0
report649.txt,0.6313605,-0.18330014,1.4178029,1.0327396,0.0
report650.txt,0.67230034,-0.089351535,1.218962,0.95516205,0.0
report651.txt,0.5922405,0.023475537,1.351972,0.88912284,0.0
report657.txt,0.39370793,0.14575486,1.086671,0.6028101,0.0
report658.txt,0.066863075,0.09174076,0.50462794,0.33963215,0.0
report669.txt,1.1393148,0.01918906,1.7710228,1.4247497,0.0
report670.txt,0.6725727,-0.013342546,1.7456318,0.77862906,0.0
report672.txt,0.61051357,0.31461668,1.0956206,0.7223975,0.0
report684.txt,0.052153636,-0.52449256,0.7273894,0.7517378,0.0
report70.txt,-0.0271003,0.14099272,1.2429016,0.4326186,0.0
report716.txt,0.5518687,0.3370111,1.0909805,0.67638975,0.0
report718.txt,0.4533569,-0.07087365,1.201913,0.6104162,0.0
report721.txt,1.152446,-0.5404934,1.2375861,1.5582359,0.0
report733.txt,0.095063,0.06315315,-0.07984634,0.05906284,0.0
report747.txt,0.11225864,0.051529646,-0.010226123,-0.10248195,0.0
report749.txt,-0.27760452,-0.2659911,0.21153142,0.5658348,0.0
report754.txt,0.08960174,-0.11706682,0.07635917,-0.052215613,0.0
report755.txt,0.6341222,-0.37478012,1.2297213,1.0884926,0.0
report756.txt,1.5235037,-0.24311805,1.5439311,1.89639,0.0
report760.txt,0.900427,-0.0987453,1.0127503,1.1726187,0.0
report78.txt,0.07690338,0.21730196,1.1980934,0.49614295,0.0
report785.txt,1.097639,0.0529534,1.7092948,1.1958876,0.0
report787.txt,0.55621386,-0.10030145,0.8823121,0.70213604,0.0
report789.txt,0.21166442,-0.15587375,0.016429245,0.8285173,0.0
report804.txt,0.82425284,-0.34610128,1.3470776,1.0977837,0.0
report806.txt,1.0743599,-0.19474255,2.2805445,1.4213566,0.0
report808.txt,0.31997666,-0.13983113,1.3413424,0.66157234,0.0
report83.txt,0.15455702,0.100863725,1.1990502,0.5749151,0.0
report846.txt,0.6273288,-0.37473255,1.7994434,1.0041692,0.0
report870.txt,1.0402758,0.20199169,1.7698742,1.1313663,0.0
report875.txt,0.47279176,-0.21132214,0.8173726,0.8295666,0.0
report891.txt,0.24167268,0.23287578,0.92757857,0.52809286,0.0
report892.txt,0.9783012,-0.0009476851,1.1245866,1.1744733,0.0
report902.txt,1.5097641,0.030144796,1.7323937,1.8152312,0.0
report907.txt,1.8556253,-0.2655954,1.7169675,2.4758916,0.0
report908.txt,1.767375,0.11216678,1.7924497,2.1562936,0.0
report909.txt,1.8595002,-0.19387884,1.7502296,2.4316227,0.0
report910.txt,0.2439494,-0.09211128,0.46999788,0.6568439,0.0
report914.txt,1.8222119,-0.22164032,1.8466632,2.4603326,0.0
report915.txt,1.8964974,-0.21644598,1.8805821,2.400556,0.0
report919.txt,-0.3478777,0.103822984,0.27600798,0.80866563,0.0
report922.txt,0.31380337,-0.610733,0.8381599,0.8020451,0.0
report924.txt,1.2464367,0.030956697,1.9558231,1.3176713,0.0
report941.txt,0.05255267,0.098057345,0.04536292,-0.0085504055,0.0
report950.txt,1.0277023,-0.030883245,1.3223716,1.1087438,0.0
report951.txt,1.2108762,-0.3278017,1.9080676,1.4474108,0.0
report959.txt,1.2993448,0.16402392,2.1348217,1.5119773,0.0
report963.txt,0.84451824,-0.1197577,1.8179404,1.0437354,0.0
report979.txt,0.5919058,0.12864171,1.3331522,0.70237106,0.0
report982.txt,-0.030489625,-0.34388205,0.5449133,0.7259323,0.0
report984.txt,0.5751601,0.050611757,1.2735361,0.69771713,0.0
